image,x,y,w,h
/g/galley/00001066.jpg,321,88,72,94
/g/galley/00001070.jpg,216,0,78,104
/g/galley/00001074.jpg,0,213,62,76
/g/galley/00001087.jpg,361,226,23,25
/g/galley/00001089.jpg,227,84,71,96
/g/galley/00001094.jpg,102,382,137,96
/g/galley/00001096.jpg,233,61,79,101
/g/galley/00001112.jpg,306,253,32,36
/g/galley/00001114.jpg,492,110,74,91
/g/galley/00001124.jpg,136,99,70,90
/g/galley/00001127.jpg,484,178,44,56
/g/galley/00001131.jpg,587,79,23,34
/g/galley/00001136.jpg,115,106,36,45
/g/galley/00001142.jpg,48,113,91,87
/g/galley/00001144.jpg,146,76,51,62
/g/galley/00001145.jpg,272,84,49,65
/g/galley/00001148.jpg,530,298,231,212
/g/galley/00001150.jpg,457,60,78,76
/g/galley/00001151.jpg,407,115,67,88
/g/galley/00001155.jpg,543,314,54,70
/g/galley/00001185.jpg,629,138,54,68
/g/galley/00001195.jpg,427,118,87,107
/g/galley/00001198.jpg,301,31,78,96
/g/galley/00001204.jpg,288,28,37,56
/g/galley/00001209.jpg,219,115,7,11
/g/galley/00001215.jpg,228,70,80,103
/g/galley/00001226.jpg,366,78,52,84
/g/galley/00001234.jpg,609,110,10,12
/g/galley/00001236.jpg,304,33,105,149
/g/galley/00001240.jpg,460,221,30,40
/g/galley/00001256.jpg,257,56,70,90
/g/galley/00001259.jpg,356,155,35,53
/g/galley/00001264.jpg,284,131,47,64
/g/galley/00001271.jpg,236,218,12,14
/g/galley/00001272.jpg,26,139,24,33
/g/galley/00001276.jpg,180,197,53,69
/g/galley/00001277.jpg,316,191,11,14
/g/galley/00001288.jpg,481,29,26,40
/g/galley/00001297.jpg,437,150,72,92
/g/galley/00001299.jpg,219,12,87,107
/g/galley/00001301.jpg,276,15,152,174
/g/galley/00001305.jpg,680,277,87,138
/g/galley/00001308.jpg,229,37,74,102
/g/galley/00001311.jpg,265,194,29,37
/g/galley/00001315.jpg,262,85,35,45
/g/galley/00001321.jpg,326,49,79,110
/g/galley/00001334.jpg,236,220,43,54
/g/galley/00001341.jpg,97,199,19,26
/g/galley/00001346.jpg,258,220,60,40
/g/galley/00001353.jpg,354,143,49,57
/g/galley/00001355.jpg,273,131,57,78
/g/galley/00001370.jpg,258,167,27,30
/g/galley/00001372.jpg,313,180,42,54
/g/galley/00001383.jpg,37,313,124,139
/g/galley/00001384.jpg,341,101,44,58
/g/galley/00001395.jpg,590,194,10,14
/g/galley/00001397.jpg,305,243,46,59
/g/galley/00001401.jpg,95,158,48,65
/g/galley/00001404.jpg,601,62,14,18
/g/galley/00001409.jpg,351,146,67,87
/g/galley/00001410.jpg,384,87,46,61
/g/galley/00001411.jpg,346,56,86,115
/g/galley/00001418.jpg,187,95,80,107
/g/galley/00001420.jpg,779,172,44,56
/g/galley/00001421.jpg,406,154,24,32
/g/galley/00001427.jpg,585,160,28,39
/g/galley/00001442.jpg,260,222,100,117
/g/galley/00001448.jpg,208,8,127,97
/g/galley/00001451.jpg,247,116,42,53
/g/galley/00001459.jpg,367,168,35,47
/g/galley/00001467.jpg,322,151,95,92
/g/galley/00001468.jpg,106,155,44,54
/g/galley/00001484.jpg,288,34,78,104
/g/galley/00001485.jpg,319,86,28,42
/g/galley/00001495.jpg,43,18,78,94
/g/galley/00001507.jpg,150,179,76,110
/g/galley/00001512.jpg,210,112,93,90
/g/galley/00001515.jpg,513,230,15,24
/g/galley/00001522.jpg,310,257,12,16
/g/galley/00001524.jpg,239,179,89,120
/g/galley/00001530.jpg,339,291,65,92
/g/galley/00001538.jpg,590,250,18,21
/g/galley/00001549.jpg,159,107,69,88
/g/galley/00001556.jpg,438,134,31,38
/g/galley/00001579.jpg,229,176,93,96
/g/galley/00001598.jpg,401,54,86,112
/g/galley/00001611.jpg,124,187,67,100
/g/galley/00001620.jpg,218,106,54,66
/g/galley/00001623.jpg,642,69,58,68
/g/galley/00001625.jpg,402,190,25,33
/g/galley/00001626.jpg,430,288,52,71
/g/galley/00001635.jpg,334,139,37,57
/g/galley/00001638.jpg,496,25,96,121
/g/galley/00001649.jpg,318,71,85,120
/g/galley/00001651.jpg,394,44,88,119
/g/galley/00001652.jpg,198,60,106,133
/g/galley/00001658.jpg,190,295,23,29
/g/galley/00001659.jpg,303,209,102,132
/g/galley/00001661.jpg,319,253,122,133
/g/galley/00001665.jpg,208,50,183,248
/g/galley/00001671.jpg,545,138,46,63
/g/galley/00001677.jpg,289,143,23,35
/g/galley/00001688.jpg,342,243,72,89
/g/galley/00001695.jpg,196,27,105,150
/g/galley/00001697.jpg,450,386,161,125
/g/galley/00001712.jpg,333,200,36,47
/g/galley/00001716.jpg,210,94,95,114
/g/galley/00001721.jpg,305,284,30,40
/g/galley/00001728.jpg,249,118,65,88
/g/galley/00001735.jpg,164,38,80,109
/g/galley/00001740.jpg,256,101,60,78
/g/galley/00001743.jpg,239,75,57,69
/g/galley/00001745.jpg,397,197,23,37
/g/galley/00001751.jpg,186,117,132,186
/g/galley/00001754.jpg,182,73,116,125
/g/galley/00001759.jpg,287,347,34,33
/g/galley/00001762.jpg,172,190,99,81
/g/galley/00001763.jpg,499,190,16,27
/g/galley/00001765.jpg,188,195,40,50
/g/galley/00001774.jpg,385,96,35,45
/g/galley/00001775.jpg,173,198,170,202
/g/galley/00001776.jpg,149,0,128,77
/g/galley/00001778.jpg,206,136,102,142
/g/galley/00001788.jpg,75,123,80,91
/g/galley/00001796.jpg,441,29,84,133
/g/galley/00001801.jpg,345,172,37,51
/g/galley/00001810.jpg,496,190,30,37
/g/galley/00001826.jpg,78,162,86,104
/g/galley/00001832.jpg,487,293,29,45
/g/galley/00001840.jpg,380,167,20,21
/g/galley/00001841.jpg,187,264,10,13
/g/galley/00001844.jpg,188,144,18,28
/g/galley/00001852.jpg,252,107,26,44
/g/galley/00001862.jpg,546,300,91,112
/g/galley/00001868.jpg,214,144,48,62
/g/galley/00001872.jpg,120,104,81,101
/g/galley/00001874.jpg,273,135,86,105
/g/galley/00001876.jpg,395,72,57,71
/g/galley/00001884.jpg,83,62,102,139
/g/galley/00001889.jpg,464,188,83,105
/g/galley/00001898.jpg,60,48,77,112
/g/galley/00001900.jpg,0,415,23,43
/g/galley/00001912.jpg,466,111,112,174
/g/galley/00001913.jpg,190,160,39,39
/g/galley/00001929.jpg,227,5,72,93
/g/galley/00001942.jpg,662,336,18,25
/g/galley/00001948.jpg,553,233,59,71
/g/galley/00001950.jpg,92,123,84,109
/g/galley/00001979.jpg,247,107,100,128
/g/galley/00001981.jpg,131,57,35,51
/g/galley/00001995.jpg,153,39,90,128
/g/galley/00001998.jpg,470,199,38,47
/g/galley/00002011.jpg,402,91,75,95
/g/galley/00002013.jpg,320,68,43,59
/g/galley/00002021.jpg,608,117,34,42
/g/galley/00002022.jpg,320,213,62,45
/g/galley/00002028.jpg,66,296,23,29
/g/galley/00002029.jpg,152,60,157,211
/g/galley/00002034.jpg,235,79,42,57
/g/galley/00002038.jpg,110,197,22,26
/g/galley/00002046.jpg,376,171,70,95
/g/galley/00002050.jpg,246,197,70,81
/g/galley/00002052.jpg,388,87,21,28
/g/galley/00002053.jpg,489,117,61,84
/g/galley/00002061.jpg,185,148,238,304
/g/galley/00002070.jpg,447,77,54,71
/g/galley/00002078.jpg,173,161,95,111
/g/galley/00002087.jpg,388,157,47,63
/g/galley/00002088.jpg,250,170,84,104
/g/galley/00002090.jpg,192,72,45,59
/g/galley/00002095.jpg,453,110,54,60
/g/galley/00002100.jpg,105,68,76,101
/g/galley/00002104.jpg,359,50,81,99
/g/galley/00002110.jpg,157,70,58,77
/g/galley/00002111.jpg,83,90,87,130
/g/galley/00002142.jpg,233,233,44,53
/g/galley/00002152.jpg,433,150,68,88
/g/galley/00002154.jpg,254,262,46,49
/g/galley/00002161.jpg,256,22,83,112
/g/galley/00002173.jpg,0,169,30,70
/g/galley/00002181.jpg,225,107,109,117
/g/galley/00002208.jpg,77,159,47,62
/g/galley/00002209.jpg,167,253,71,88
/g/galley/00002210.jpg,282,134,67,89
/g/galley/00002222.jpg,65,168,31,35
/g/galley/00002223.jpg,272,93,36,45
/g/galley/00002231.jpg,211,263,22,27
/g/galley/00002239.jpg,257,53,104,114
/g/galley/00002253.jpg,214,251,34,43
/g/galley/00002256.jpg,284,323,26,32
/g/galley/00002258.jpg,284,70,53,67
/g/galley/00002262.jpg,375,30,100,137
/g/galley/00002270.jpg,676,206,36,49
/g/galley/00002288.jpg,154,76,27,39
/g/galley/00002303.jpg,494,186,17,24
/g/galley/00002306.jpg,381,234,23,30
/g/galley/00002331.jpg,502,230,13,16
/g/galley/00002334.jpg,256,230,20,26
/g/galley/00002342.jpg,211,166,24,36
/g/galley/00002344.jpg,313,200,20,28
/g/galley/00002347.jpg,262,86,59,84
/g/galley/00002355.jpg,499,214,22,29
/g/galley/00002356.jpg,224,82,59,80
/g/galley/00002370.jpg,184,177,71,97
/g/galley/00002379.jpg,355,81,38,51
/g/galley/00002392.jpg,196,81,63,73
/g/galley/00002411.jpg,380,45,54,68
/g/galley/00002416.jpg,200,191,66,78
/g/galley/00002423.jpg,390,315,34,44
/g/galley/00002431.jpg,335,113,83,119
/g/galley/00002438.jpg,319,105,31,50
/g/galley/00002445.jpg,167,202,67,58
/g/galley/00002449.jpg,389,67,98,145
/g/galley/00002451.jpg,371,182,17,28
/g/galley/00002463.jpg,498,205,26,44
/g/galley/00002478.jpg,181,141,68,105
/g/galley/00002479.jpg,400,61,96,122
/g/galley/00002481.jpg,171,271,50,76
/g/galley/00002482.jpg,157,293,181,143
/g/galley/00002487.jpg,244,0,153,148
/g/galley/00002491.jpg,85,136,56,107
/g/galley/00002500.jpg,87,2,88,82
/g/galley/00002506.jpg,636,96,17,22
/g/galley/00002507.jpg,177,37,101,117
/g/galley/00002508.jpg,49,344,81,104
/g/galley/00002517.jpg,327,109,71,99
/g/galley/00002523.jpg,425,114,40,54
/g/galley/00002537.jpg,218,66,39,49
/g/galley/00002567.jpg,646,154,56,54
/g/galley/00002589.jpg,201,143,78,107
/g/galley/00002590.jpg,333,128,95,117
/g/galley/00002611.jpg,351,190,48,63
/g/galley/00002621.jpg,299,215,22,26
/g/galley/00002623.jpg,191,238,86,76
/g/galley/00002628.jpg,560,195,30,38
/g/galley/00002634.jpg,582,271,37,57
/g/galley/00002636.jpg,476,79,26,37
/g/galley/00002642.jpg,435,116,51,49
/g/galley/00002645.jpg,341,91,61,74
/g/galley/00002648.jpg,133,152,52,61
/g/galley/00002657.jpg,455,194,124,161
/g/galley/00002662.jpg,149,129,54,95
/g/galley/00002680.jpg,322,165,40,53
/g/galley/00002681.jpg,335,117,45,50
/g/galley/00002687.jpg,291,172,62,82
/g/galley/00002709.jpg,117,366,132,142
/g/galley/00002711.jpg,198,240,141,193
/g/galley/00002723.jpg,595,232,44,68
/g/galley/00002730.jpg,547,157,23,29
/g/galley/00002751.jpg,478,138,34,34
/g/galley/00002753.jpg,183,143,87,113
/g/galley/00002765.jpg,433,39,125,169
/g/galley/00002770.jpg,248,113,84,103
/g/galley/00002771.jpg,183,182,55,52
/g/galley/00002786.jpg,454,76,57,81
/g/galley/00002806.jpg,487,69,84,125
/g/galley/00002811.jpg,387,62,77,99
/g/galley/00002818.jpg,305,109,89,103
/g/galley/00002823.jpg,82,181,20,28
/g/galley/00002828.jpg,161,307,60,83
/g/galley/00002841.jpg,359,277,14,22
/g/galley/00002845.jpg,101,100,83,111
/g/galley/00002848.jpg,300,177,42,53
/g/galley/00002853.jpg,185,94,64,87
/g/galley/00002856.jpg,379,20,61,76
/g/galley/00002859.jpg,297,69,81,87
/g/galley/00002871.jpg,199,210,7,10
/g/galley/00002897.jpg,239,75,68,68
/g/galley/00002919.jpg,374,126,18,25
/g/galley/00002933.jpg,491,213,38,49
/g/galley/00002936.jpg,97,168,8,11
/g/galley/00002966.jpg,238,0,154,89
/g/galley/00002967.jpg,404,162,16,21
/g/galley/00002975.jpg,18,186,30,35
/g/galley/00002980.jpg,442,86,121,191
/g/galley/00002991.jpg,351,23,113,149
/g/galley/00002993.jpg,220,161,18,19
/g/galley/00002996.jpg,186,67,68,111
/g/galley/00003014.jpg,115,274,19,24
/g/galley/00003022.jpg,264,129,55,72
/g/galley/00003023.jpg,231,141,30,41
/g/galley/00003031.jpg,224,66,105,110
/g/galley/00003038.jpg,202,106,68,90
/g/galley/00003039.jpg,109,51,46,69
/g/galley/00003047.jpg,230,134,71,81
/g/galley/00003052.jpg,322,110,45,60
/g/galley/00003064.jpg,164,37,54,98
/g/galley/00003068.jpg,337,303,43,72
/g/galley/00003079.jpg,350,170,46,65
/g/galley/00003086.jpg,317,99,45,61
/g/galley/00003098.jpg,244,186,39,44
/g/galley/00003128.jpg,38,149,60,83
/g/galley/00003142.jpg,216,76,205,115
/g/galley/00003147.jpg,15,0,182,135
/g/galley/00003152.jpg,190,95,95,121
/g/galley/00003157.jpg,170,40,20,22
/g/galley/00003167.jpg,438,56,56,88
/g/galley/00003175.jpg,505,89,47,61
/g/galley/00003178.jpg,142,104,43,54
/g/galley/00003180.jpg,309,192,49,61
/g/galley/00003186.jpg,181,126,41,57
/g/galley/00003187.jpg,192,125,107,148
/g/galley/00003191.jpg,224,651,165,115
/g/galley/00003211.jpg,488,85,59,78
/g/galley/00003212.jpg,221,602,65,83
/g/galley/00003214.jpg,18,324,5,7
/g/galley/00003215.jpg,263,152,37,46
/g/galley/00003217.jpg,537,47,75,96
/g/galley/00003232.jpg,204,109,93,124
/g/galley/00003239.jpg,87,211,78,99
/g/galley/00003253.jpg,342,146,28,38
/g/galley/00003254.jpg,19,134,61,79
/g/galley/00003256.jpg,247,128,89,124
/g/galley/00003258.jpg,180,45,75,101
/g/galley/00003278.jpg,536,34,117,161
/g/galley/00003289.jpg,155,139,130,147
/g/galley/00003306.jpg,0,123,85,172
/g/galley/00003318.jpg,353,158,52,64
/g/galley/00003340.jpg,260,161,74,106
/g/galley/00003361.jpg,233,49,76,95
/g/galley/00003374.jpg,510,146,33,46
/g/galley/00003375.jpg,252,186,107,144
/g/galley/00003379.jpg,276,301,35,57
/g/galley/00003381.jpg,297,40,54,84
/g/galley/00003384.jpg,329,47,61,87
/g/galley/00003398.jpg,510,201,33,47
/g/galley/00003405.jpg,3,51,54,68
/g/galley/00003412.jpg,66,244,62,85
/g/galley/00003431.jpg,476,214,33,47
/g/galley/00003436.jpg,101,79,140,183
/g/galley/00003453.jpg,321,109,38,44
/g/galley/00003454.jpg,291,178,16,18
/g/galley/00003461.jpg,279,136,30,37
/g/galley/00003462.jpg,256,79,60,74
/g/galley/00003469.jpg,214,173,9,12
/g/galley/00003475.jpg,470,0,83,91
/g/galley/00003478.jpg,257,29,8,9
/g/galley/00003481.jpg,407,173,16,23
/g/galley/00003505.jpg,291,192,145,137
/g/galley/00003520.jpg,320,310,223,135
/g/galley/00003525.jpg,310,49,73,97
/g/galley/00003540.jpg,221,233,68,86
/g/galley/00003556.jpg,508,141,52,64
/g/galley/00003559.jpg,301,239,20,23
/g/galley/00003563.jpg,248,179,8,11
/g/galley/00003564.jpg,164,207,20,18
/g/galley/00003573.jpg,111,77,102,132
/g/galley/00003584.jpg,166,188,22,37
/g/galley/00003589.jpg,479,94,76,101
/g/galley/00003608.jpg,278,171,97,124
/g/galley/00003614.jpg,268,359,37,33
/g/galley/00003620.jpg,200,156,58,58
/g/galley/00003628.jpg,277,171,38,42
/g/galley/00003629.jpg,522,71,69,87
/g/galley/00003637.jpg,474,45,85,112
/g/galley/00003658.jpg,194,204,51,69
/g/galley/00003669.jpg,324,231,55,59
/g/galley/00003671.jpg,121,133,35,52
/g/galley/00003680.jpg,110,136,49,49
/g/galley/00003695.jpg,559,427,68,81
/g/galley/00003697.jpg,182,37,68,111
/g/galley/00003701.jpg,316,117,67,83
/g/galley/00003702.jpg,422,52,90,126
/g/galley/00003704.jpg,123,96,97,130
/g/galley/00003709.jpg,304,263,88,118
/g/galley/00003720.jpg,233,60,45,61
/g/galley/00003732.jpg,210,101,165,118
/g/galley/00003740.jpg,211,486,189,158
/g/galley/00003741.jpg,246,109,48,61
/g/galley/00003748.jpg,289,23,82,112
/g/galley/00003758.jpg,130,101,104,141
/g/galley/00003761.jpg,606,279,12,15
/g/galley/00003764.jpg,368,121,48,60
/g/galley/00003772.jpg,174,132,64,83
/g/galley/00003773.jpg,335,169,16,23
/g/galley/00003776.jpg,241,187,4,5
/g/galley/00003780.jpg,250,319,56,63
/g/galley/00003786.jpg,158,117,71,89
/g/galley/00003794.jpg,402,125,57,72
/g/galley/00003805.jpg,235,102,44,51
/g/galley/00003808.jpg,337,180,52,77
/g/galley/00003812.jpg,1,15,225,279
/g/galley/00003829.jpg,98,333,16,23
/g/galley/00003844.jpg,116,292,69,72
/g/galley/00003847.jpg,223,173,27,33
/g/galley/00003850.jpg,298,71,79,97
/g/galley/00003853.jpg,142,72,78,110
/g/galley/00003855.jpg,344,216,19,24
/g/galley/00003879.jpg,148,299,100,83
/g/galley/00003887.jpg,284,160,34,45
/g/galley/00003900.jpg,79,305,25,28
/g/galley/00003903.jpg,330,91,64,77
/g/galley/00003921.jpg,119,202,128,96
/g/galley/00003923.jpg,319,138,88,111
/g/galley/00003925.jpg,376,98,66,94
/g/galley/00003945.jpg,16,311,24,31
/g/galley/00003946.jpg,312,201,62,81
/g/galley/00003960.jpg,65,111,114,163
/g/galley/00003976.jpg,82,273,32,35
/g/galley/00003981.jpg,255,225,52,65
/g/galley/00003983.jpg,480,120,24,30
/g/galley/00003986.jpg,25,213,33,50
/g/galley/00003987.jpg,326,221,54,51
/g/galley/00003999.jpg,0,167,147,307
/g/galley/00004001.jpg,269,144,62,59
/g/galley/00004005.jpg,631,48,67,97
/g/galley/00004019.jpg,546,176,31,36
/g/galley/00004053.jpg,313,92,39,50
/g/galley/00004055.jpg,255,126,51,66
/g/galley/00004061.jpg,140,96,42,48
/g/galley/00004062.jpg,566,113,16,24
/g/galley/00004069.jpg,576,117,58,93
/g/galley/00004070.jpg,492,247,34,43
/g/galley/00004072.jpg,201,178,48,47
/g/galley/00004073.jpg,0,49,46,77
/g/galley/00004084.jpg,351,123,71,85
/g/galley/00004086.jpg,445,108,56,69
/g/galley/00004102.jpg,403,95,59,70
/g/galley/00004111.jpg,357,219,14,14
/g/galley/00004112.jpg,390,75,80,111
/g/galley/00004128.jpg,602,175,36,58
/g/galley/00004134.jpg,412,124,37,54
/g/galley/00004135.jpg,504,25,167,151
/g/galley/00004142.jpg,126,280,34,58
/g/galley/00004153.jpg,169,354,10,14
/g/galley/00004157.jpg,327,99,56,43
/g/galley/00004158.jpg,66,97,64,79
/g/galley/00004161.jpg,599,113,81,139
/g/galley/00004168.jpg,283,233,239,258
/g/galley/00004189.jpg,336,49,163,202
/g/galley/00004193.jpg,194,78,60,81
/g/galley/00004206.jpg,233,127,115,154
/g/galley/00004213.jpg,114,258,160,213
/g/galley/00004215.jpg,436,83,34,47
/g/galley/00004217.jpg,217,145,102,127
/g/galley/00004227.jpg,310,160,44,55
/g/galley/00004243.jpg,516,275,25,24
/g/galley/00004250.jpg,378,148,72,78
/g/galley/00004261.jpg,440,110,32,49
/g/galley/00004277.jpg,319,75,74,90
/g/galley/00004279.jpg,171,94,92,144
/g/galley/00004295.jpg,140,292,81,95
/g/galley/00004300.jpg,53,130,20,32
/g/galley/00004301.jpg,167,31,71,90
/g/galley/00004311.jpg,497,349,13,19
/g/galley/00004322.jpg,374,126,72,85
/g/galley/00004328.jpg,235,76,72,103
/g/garage/indoor/00000002.jpg,451,207,13,16
/g/garage/indoor/00000011.jpg,284,237,53,54
/g/garage/indoor/00000013.jpg,311,200,32,34
/g/garage/indoor/00000015.jpg,328,199,21,36
/g/garage/indoor/00000016.jpg,217,121,45,73
/g/garage/indoor/00000017.jpg,381,111,16,20
/g/garage/indoor/00000051.jpg,627,108,16,18
/g/garage/indoor/00000052.jpg,396,31,13,20
/g/garage/indoor/00000066.jpg,101,121,48,65
/g/garage/indoor/00000068.jpg,188,19,14,18
/g/garage/indoor/00000069.jpg,470,289,12,15
/g/garage/indoor/00000070.jpg,387,79,46,60
/g/garage/indoor/00000091.jpg,304,420,20,29
/g/garage/indoor/00000099.jpg,251,298,9,11
/g/garage/indoor/00000107.jpg,320,268,22,27
/g/garage/indoor/00000113.jpg,286,165,92,113
/g/garage/indoor/00000117.jpg,159,60,11,13
/g/garage/indoor/00000120.jpg,4,162,7,9
/g/garage/indoor/00000141.jpg,365,237,35,43
/g/garage/indoor/00000143.jpg,2,84,9,11
/g/garage/indoor/00000153.jpg,162,128,14,18
/g/garage/indoor/00000156.jpg,228,323,13,15
