image,x,y,w,h
/i/iceberg/00002644.jpg,353,377,6,8
/i/iceberg/00002656.jpg,352,55,71,118
/i/iceberg/00002672.jpg,249,136,67,93
/i/iceberg/00002687.jpg,720,294,58,80
/i/iceberg/00002695.jpg,73,99,4,6
/i/iceberg/00002707.jpg,334,227,38,49
/i/iceberg/00002709.jpg,682,187,23,25
/i/iceberg/00002762.jpg,392,256,8,9
/i/iceberg/00002815.jpg,245,237,35,42
/i/iceberg/00002821.jpg,571,297,15,20
/i/iceberg/00002826.jpg,300,556,10,12
/i/iceberg/00002838.jpg,251,236,15,17
/i/iceberg/00002845.jpg,654,181,11,19
/i/iceberg/00002853.jpg,345,607,5,6
/i/iceberg/00002885.jpg,343,360,13,15
/i/iceberg/00002886.jpg,115,73,142,187
/i/iceberg/00002891.jpg,271,242,11,14
/i/iceberg/00002897.jpg,300,303,167,174
/i/iceberg/00002921.jpg,188,297,41,27
/i/iceberg/00002923.jpg,321,200,109,149
/i/iceberg/00002924.jpg,561,399,13,19
/i/iceberg/00002929.jpg,131,362,5,7
/i/iceberg/00002933.jpg,104,56,13,14
/i/iceberg/00002950.jpg,408,246,62,71
/i/iceberg/00002969.jpg,293,275,36,44
/i/iceberg/00002987.jpg,123,370,57,77
/i/iceberg/00002994.jpg,361,262,5,6
/i/iceberg/00003015.jpg,60,219,11,12
/i/iceberg/00003023.jpg,495,230,30,47
/i/iceberg/00003030.jpg,227,146,32,43
/i/iceberg/00003036.jpg,259,222,57,76
/i/iceberg/00003045.jpg,296,168,35,45
/i/iceberg/00003047.jpg,497,204,18,23
/i/iceberg/00003066.jpg,359,357,4,5
/i/iceberg/00003080.jpg,527,127,50,56
/i/iceberg/00003098.jpg,621,293,6,7
/i/iceberg/00003099.jpg,457,430,8,11
/i/iceberg/00003115.jpg,178,411,7,8
/i/iceberg/00003205.jpg,539,310,33,49
/i/iceberg/00003225.jpg,613,280,16,18
/i/iceberg/00003285.jpg,441,168,19,23
/i/iceberg/00003289.jpg,637,216,13,13
/i/iceberg/00003304.jpg,607,64,36,57
/i/iceberg/00003312.jpg,222,125,49,60
/i/iceberg/00003329.jpg,322,160,12,16
/i/iceberg/00003333.jpg,444,141,141,213
/i/iceberg/00003338.jpg,145,302,18,21
/i/iceberg/00003351.jpg,109,56,6,7
/i/iceberg/00003367.jpg,76,391,4,5
/i/iceberg/00003372.jpg,320,243,53,69
/i/iceberg/00003394.jpg,274,144,56,66
/i/iceberg/00003423.jpg,443,317,4,6
/i/iceberg/00003428.jpg,431,185,55,76
/i/iceberg/00003478.jpg,321,132,58,79
/i/iceberg/00003494.jpg,394,181,38,41
/i/iceberg/00003528.jpg,626,243,14,17
/i/iceberg/00003538.jpg,206,337,7,8
/i/iceberg/00003574.jpg,550,216,14,21
/i/iceberg/00003575.jpg,294,189,43,56
/i/iceberg/00003580.jpg,445,324,12,16
/i/iceberg/00003600.jpg,357,211,31,37
/i/iceberg/00003601.jpg,345,608,5,6
/i/iceberg/00003647.jpg,115,152,46,64
/i/iceberg/00003689.jpg,678,322,3,5
/i/iceberg/00003726.jpg,515,253,52,94
/i/iceberg/00003732.jpg,236,382,25,30
/i/iceberg/00003736.jpg,347,302,19,24
/i/iceberg/00003771.jpg,829,78,80,255
/i/iceberg/00003778.jpg,277,401,8,10
/i/iceberg/00003793.jpg,713,419,29,48
/i/iceberg/00003815.jpg,121,310,35,50
/i/iceberg/00003826.jpg,401,222,7,10
/i/iceberg/00003834.jpg,321,236,71,92
/i/iceberg/00003858.jpg,523,1,157,197
/i/iceberg/00003862.jpg,350,185,58,70
/i/iceberg/00003894.jpg,215,504,47,59
/i/iceberg/00003900.jpg,473,232,41,46
/i/iceberg/00003923.jpg,587,359,11,14
/i/iceberg/00003935.jpg,316,176,113,150
/i/iceberg/00003946.jpg,468,122,218,285
/i/iceberg/00003972.jpg,353,49,11,12
/i/iceberg/00003985.jpg,247,389,5,8
/i/iceberg/00003995.jpg,456,211,122,150
/i/iceberg/00004027.jpg,726,246,41,47
/i/iceberg/00004030.jpg,641,101,9,11
/i/iceberg/00004033.jpg,585,307,33,54
/i/iceberg/00004041.jpg,203,339,63,70
/i/iceberg/00004048.jpg,329,227,4,4
/i/iceberg/00004088.jpg,682,277,6,7
/i/iceberg/00004099.jpg,390,133,55,72
/i/iceberg/00004100.jpg,357,289,94,97
/i/iceberg/00004103.jpg,473,288,10,14
/i/iceberg/00004122.jpg,250,254,23,29
/i/iceberg/00004142.jpg,336,123,25,29
/i/iceberg/00004162.jpg,289,627,5,7
/i/iceberg/00004163.jpg,534,285,16,21
/i/iceberg/00004177.jpg,128,490,4,5
/i/iceberg/00004195.jpg,345,607,5,6
/i/iceberg/00004205.jpg,279,193,39,50
/i/iceberg/00004214.jpg,108,164,82,112
/i/iceberg/00004236.jpg,615,341,10,13
/i/iceberg/00004253.jpg,322,71,36,45
/i/iceberg/00004259.jpg,627,197,13,15
/i/iceberg/00004316.jpg,203,306,7,8
/i/iceberg/00004320.jpg,170,134,189,244
/i/iceberg/00004324.jpg,286,365,33,40
/i/iceberg/00004379.jpg,171,218,113,155
/i/iceberg/00004406.jpg,60,241,137,178
/i/iceberg/00004412.jpg,366,130,27,28
/i/iceberg/00004434.jpg,306,359,16,18
/i/iceberg/00004435.jpg,262,88,56,60
/i/iceberg/00004453.jpg,168,258,75,99
/i/iceberg/00004469.jpg,157,235,42,46
/i/iceberg/00004476.jpg,317,218,17,22
/i/iceberg/00004480.jpg,389,225,17,23
/i/iceberg/00004481.jpg,549,329,7,8
/i/iceberg/00004482.jpg,377,206,21,28
/i/iceberg/00004504.jpg,341,158,79,96
/i/iceberg/00004512.jpg,405,180,29,36
/i/iceberg/00004528.jpg,297,213,70,91
/i/iceberg/00004534.jpg,395,192,33,39
/i/iceberg/00004540.jpg,450,136,29,36
/i/iceberg/00004592.jpg,408,279,11,14
/i/iceberg/00004598.jpg,477,282,6,8
/i/iceberg/00004629.jpg,222,70,42,63
/i/iceberg/00004630.jpg,35,13,49,63
/i/iceberg/00004648.jpg,438,256,9,10
/i/iceberg/00004667.jpg,455,174,18,25
/i/iceberg/00004674.jpg,67,283,9,12
/i/iceberg/00004692.jpg,129,181,105,125
/i/iceberg/00004774.jpg,625,32,51,65
/i/iceberg/00004839.jpg,269,103,56,67
/i/iceberg/00004855.jpg,37,247,116,151
/i/iceberg/00004860.jpg,380,122,30,36
/i/iceberg/00004870.jpg,396,216,22,28
/i/iceberg/00004897.jpg,0,197,123,204
/i/iceberg/00004921.jpg,0,195,225,269
/i/iceberg/00004923.jpg,79,105,4,5
/i/iceberg/00004940.jpg,545,231,67,71
/i/iceberg/00004947.jpg,254,301,13,19
/i/iceberg/00004959.jpg,657,475,7,10
/i/iceberg/00004976.jpg,313,180,28,37
/i/iceberg/00004981.jpg,156,297,63,96
/i/ice_cream_parlor/00000001.jpg,166,186,18,25
/i/ice_cream_parlor/00000006.jpg,540,54,46,45
/i/ice_cream_parlor/00000008.jpg,305,40,106,149
/i/ice_cream_parlor/00000010.jpg,431,29,67,93
/i/ice_cream_parlor/00000013.jpg,188,213,93,149
/i/ice_cream_parlor/00000015.jpg,704,81,18,29
/i/ice_cream_parlor/00000018.jpg,449,275,28,44
/i/ice_cream_parlor/00000019.jpg,223,431,38,45
/i/ice_cream_parlor/00000021.jpg,510,329,112,161
/i/ice_cream_parlor/00000023.jpg,31,74,30,37
/i/ice_cream_parlor/00000030.jpg,370,72,100,138
/i/ice_cream_parlor/00000031.jpg,20,223,32,50
/i/ice_cream_parlor/00000039.jpg,214,156,185,253
/i/ice_cream_parlor/00000041.jpg,94,270,30,42
/i/ice_cream_parlor/00000043.jpg,299,102,76,82
/i/ice_cream_parlor/00000048.jpg,150,101,170,232
/i/ice_cream_parlor/00000051.jpg,70,94,96,153
/i/ice_cream_parlor/00000052.jpg,640,188,12,16
/i/ice_cream_parlor/00000054.jpg,82,71,43,53
/i/ice_cream_parlor/00000057.jpg,188,245,111,156
/i/ice_cream_parlor/00000058.jpg,299,53,89,118
/i/ice_cream_parlor/00000060.jpg,55,0,44,36
/i/ice_cream_parlor/00000063.jpg,463,121,67,101
/i/ice_cream_parlor/00000065.jpg,270,249,285,212
/i/ice_cream_parlor/00000067.jpg,434,187,50,69
/i/ice_cream_parlor/00000071.jpg,639,45,32,39
/i/ice_cream_parlor/00000073.jpg,176,241,82,72
/i/ice_cream_parlor/00000074.jpg,438,319,66,71
/i/ice_cream_parlor/00000077.jpg,174,234,65,78
/i/ice_cream_parlor/00000082.jpg,362,314,7,10
/i/ice_cream_parlor/00000085.jpg,514,128,31,36
/i/ice_cream_parlor/00000086.jpg,424,242,15,15
/i/ice_cream_parlor/00000088.jpg,339,149,69,89
/i/ice_cream_parlor/00000092.jpg,304,96,110,159
/i/ice_cream_parlor/00000093.jpg,176,175,38,58
/i/ice_cream_parlor/00000096.jpg,524,214,72,91
/i/ice_cream_parlor/00000107.jpg,0,284,12,19
/i/ice_cream_parlor/00000108.jpg,327,228,26,42
/i/ice_cream_parlor/00000110.jpg,408,346,22,28
/i/ice_cream_parlor/00000111.jpg,285,301,10,15
/i/ice_cream_parlor/00000113.jpg,390,130,5,6
/i/ice_cream_parlor/00000114.jpg,253,151,58,79
/i/ice_cream_parlor/00000121.jpg,247,0,92,75
/i/ice_cream_parlor/00000125.jpg,296,312,27,31
/i/ice_cream_parlor/00000129.jpg,918,0,77,96
/i/ice_cream_parlor/00000131.jpg,85,171,70,70
/i/ice_cream_parlor/00000133.jpg,331,199,154,211
/i/ice_cream_parlor/00000141.jpg,34,165,90,115
/i/ice_cream_parlor/00000145.jpg,217,513,78,63
/i/ice_cream_parlor/00000148.jpg,82,229,29,35
/i/ice_cream_parlor/00000149.jpg,165,159,170,230
/i/ice_cream_parlor/00000152.jpg,189,186,90,118
/i/ice_cream_parlor/00000155.jpg,499,54,65,83
/i/ice_cream_parlor/00000158.jpg,654,133,6,8
/i/ice_cream_parlor/00000160.jpg,833,24,22,35
/i/ice_cream_parlor/00000161.jpg,434,77,25,42
/i/ice_cream_parlor/00000165.jpg,101,39,32,40
/i/ice_cream_parlor/00000166.jpg,650,0,223,172
/i/ice_cream_parlor/00000168.jpg,46,258,12,14
/i/ice_cream_parlor/00000169.jpg,570,134,94,123
/i/ice_cream_parlor/00000170.jpg,588,241,36,53
/i/ice_cream_parlor/00000172.jpg,605,120,75,123
/i/ice_cream_parlor/00000173.jpg,1,97,152,208
/i/ice_cream_parlor/00000174.jpg,277,128,53,72
/i/ice_cream_parlor/00000175.jpg,376,88,150,197
/i/ice_cream_parlor/00000179.jpg,642,149,35,47
/i/ice_cream_parlor/00000180.jpg,296,60,49,68
/i/ice_cream_parlor/00000181.jpg,174,98,254,249
/i/ice_cream_parlor/00000184.jpg,408,57,124,149
/i/ice_cream_parlor/00000187.jpg,152,126,117,157
/i/ice_cream_parlor/00000188.jpg,306,195,16,26
/i/ice_cream_parlor/00000189.jpg,196,206,205,135
/i/ice_cream_parlor/00000190.jpg,441,146,159,212
/i/ice_cream_parlor/00000193.jpg,211,341,8,11
/i/ice_cream_parlor/00000194.jpg,359,12,6,8
/i/ice_cream_parlor/00000200.jpg,136,317,20,25
/i/ice_cream_parlor/00000206.jpg,502,223,10,14
/i/ice_cream_parlor/00000207.jpg,58,270,19,23
/i/ice_cream_parlor/00000209.jpg,214,261,62,79
/i/ice_cream_parlor/00000211.jpg,236,126,71,98
/i/ice_cream_parlor/00000213.jpg,131,73,150,209
/i/ice_cream_parlor/00000222.jpg,305,4,172,226
/i/ice_cream_parlor/00000225.jpg,142,104,48,61
/i/ice_cream_parlor/00000226.jpg,451,410,12,17
/i/ice_cream_parlor/00000231.jpg,263,0,247,314
/i/ice_cream_parlor/00000236.jpg,501,2,214,338
/i/ice_cream_parlor/00000237.jpg,510,113,66,84
/i/ice_cream_parlor/00000238.jpg,357,50,73,97
/i/ice_cream_parlor/00000241.jpg,108,185,44,64
/i/ice_cream_parlor/00000242.jpg,533,298,24,31
/i/ice_cream_parlor/00000243.jpg,119,142,281,370
/i/ice_cream_parlor/00000245.jpg,487,210,26,45
/i/ice_cream_parlor/00000246.jpg,550,212,40,57
/i/ice_cream_parlor/00000249.jpg,233,82,166,222
/i/ice_cream_parlor/00000250.jpg,328,57,98,134
/i/ice_cream_parlor/00000252.jpg,205,109,200,263
/i/ice_cream_parlor/00000253.jpg,71,185,73,102
/i/ice_cream_parlor/00000254.jpg,195,217,37,49
/i/ice_cream_parlor/00000255.jpg,313,246,22,32
/i/ice_cream_parlor/00000257.jpg,550,180,20,26
/i/ice_cream_parlor/00000260.jpg,493,197,36,39
/i/ice_cream_parlor/00000262.jpg,633,195,11,15
/i/ice_cream_parlor/00000265.jpg,309,143,90,110
/i/ice_cream_parlor/00000267.jpg,426,330,16,24
/i/ice_cream_parlor/00000270.jpg,492,212,32,50
/i/ice_cream_parlor/00000276.jpg,325,218,135,186
/i/ice_cream_parlor/00000278.jpg,62,213,12,17
/i/ice_cream_parlor/00000279.jpg,379,208,20,27
/i/ice_cream_parlor/00000282.jpg,338,344,32,44
/i/ice_cream_parlor/00000287.jpg,169,257,126,150
/i/ice_cream_parlor/00000288.jpg,655,177,14,21
/i/ice_cream_parlor/00000289.jpg,192,98,61,78
/i/ice_cream_parlor/00000291.jpg,471,213,48,62
/i/ice_cream_parlor/00000293.jpg,597,218,47,59
/i/ice_cream_parlor/00000295.jpg,453,287,51,55
/i/ice_cream_parlor/00000297.jpg,390,184,55,72
/i/ice_cream_parlor/00000300.jpg,211,90,74,89
/i/ice_cream_parlor/00000301.jpg,597,282,27,44
/i/ice_cream_parlor/00000303.jpg,294,183,78,96
/i/ice_cream_parlor/00000307.jpg,610,245,12,14
/i/ice_cream_parlor/00000311.jpg,329,362,16,19
/i/ice_cream_parlor/00000312.jpg,605,184,19,24
/i/ice_cream_parlor/00000313.jpg,271,81,89,132
/i/ice_cream_parlor/00000316.jpg,0,72,40,68
/i/ice_cream_parlor/00000317.jpg,265,124,41,55
/i/ice_cream_parlor/00000323.jpg,442,157,46,57
/i/ice_cream_parlor/00000332.jpg,49,233,37,47
/i/ice_cream_parlor/00000334.jpg,182,215,30,32
/i/ice_cream_parlor/00000337.jpg,299,383,12,16
/i/ice_cream_parlor/00000338.jpg,93,170,297,399
/i/ice_cream_parlor/00000342.jpg,398,81,16,21
/i/ice_cream_parlor/00000349.jpg,282,133,18,28
/i/ice_cream_parlor/00000352.jpg,289,270,12,15
/i/ice_cream_parlor/00000353.jpg,386,0,302,327
/i/ice_cream_parlor/00000355.jpg,357,0,15,21
/i/ice_cream_parlor/00000361.jpg,254,543,47,70
/i/ice_cream_parlor/00000362.jpg,190,297,14,22
/i/ice_cream_parlor/00000363.jpg,680,191,22,25
/i/ice_cream_parlor/00000365.jpg,204,99,96,132
/i/ice_cream_parlor/00000370.jpg,168,342,40,58
/i/ice_cream_parlor/00000372.jpg,133,207,41,52
/i/ice_cream_parlor/00000374.jpg,343,246,10,12
/i/ice_cream_parlor/00000375.jpg,5,238,36,68
/i/ice_cream_parlor/00000376.jpg,542,130,52,80
/i/ice_cream_parlor/00000381.jpg,73,122,70,89
/i/ice_cream_parlor/00000382.jpg,387,11,59,70
/i/ice_cream_parlor/00000384.jpg,90,331,4,6
/i/ice_cream_parlor/00000388.jpg,90,50,168,213
/i/ice_cream_parlor/00000389.jpg,190,119,131,184
/i/ice_cream_parlor/00000391.jpg,52,326,15,19
/i/ice_cream_parlor/00000393.jpg,493,212,38,55
/i/ice_cream_parlor/00000400.jpg,222,137,125,172
/i/ice_cream_parlor/00000401.jpg,58,72,44,65
/i/ice_cream_parlor/00000403.jpg,437,276,10,14
/i/ice_cream_parlor/00000404.jpg,291,199,162,152
/i/ice_cream_parlor/00000405.jpg,0,4,86,208
/i/ice_cream_parlor/00000407.jpg,412,427,86,93
/i/ice_cream_parlor/00000410.jpg,92,0,193,257
/i/ice_cream_parlor/00000413.jpg,147,50,64,82
/i/ice_cream_parlor/00000414.jpg,301,191,57,72
/i/ice_cream_parlor/00000417.jpg,136,464,181,206
/i/ice_cream_parlor/00000418.jpg,230,221,14,18
/i/ice_cream_parlor/00000421.jpg,297,111,89,125
/i/ice_cream_parlor/00000423.jpg,542,291,25,40
/i/ice_cream_parlor/00000424.jpg,109,281,5,8
/i/ice_cream_parlor/00000425.jpg,266,275,10,13
/i/ice_cream_parlor/00000429.jpg,31,101,22,22
/i/ice_cream_parlor/00000430.jpg,266,175,45,57
/i/ice_cream_parlor/00000433.jpg,330,115,167,210
/i/ice_cream_parlor/00000434.jpg,451,72,69,100
/i/ice_cream_parlor/00000440.jpg,130,0,162,148
/i/ice_cream_parlor/00000446.jpg,580,233,10,12
/i/ice_cream_parlor/00000447.jpg,53,155,61,83
/i/ice_cream_parlor/00000450.jpg,413,291,33,50
/i/ice_cream_parlor/00000452.jpg,44,126,24,27
/i/ice_cream_parlor/00000457.jpg,40,65,107,145
/i/ice_cream_parlor/00000460.jpg,62,148,35,38
/i/ice_cream_parlor/00000466.jpg,56,3,141,180
/i/ice_cream_parlor/00000468.jpg,383,77,37,48
/i/ice_cream_parlor/00000469.jpg,36,275,40,57
/i/ice_cream_parlor/00000472.jpg,601,179,38,74
/i/ice_cream_parlor/00000475.jpg,2,241,8,12
/i/ice_cream_parlor/00000476.jpg,289,100,107,125
/i/ice_cream_parlor/00000478.jpg,637,220,22,38
/i/ice_cream_parlor/00000481.jpg,416,315,23,29
/i/ice_cream_parlor/00000482.jpg,2,378,10,15
/i/ice_cream_parlor/00000483.jpg,309,180,39,47
/i/ice_cream_parlor/00000486.jpg,164,74,111,133
/i/ice_cream_parlor/00000491.jpg,377,75,86,117
/i/ice_cream_parlor/00000495.jpg,222,105,105,142
/i/ice_cream_parlor/00000501.jpg,181,3,18,21
/i/ice_cream_parlor/00000504.jpg,45,220,97,128
/i/ice_cream_parlor/00000505.jpg,560,288,20,23
/i/ice_cream_parlor/00000507.jpg,209,132,65,108
/i/ice_cream_parlor/00000508.jpg,407,36,72,74
/i/ice_cream_parlor/00000513.jpg,547,125,74,84
/i/ice_cream_parlor/00000515.jpg,156,109,60,70
/i/ice_cream_parlor/00000519.jpg,535,42,149,188
/i/ice_cream_parlor/00000523.jpg,475,97,68,91
/i/ice_cream_parlor/00000528.jpg,537,89,57,84
/i/ice_cream_parlor/00000529.jpg,423,264,19,29
/i/ice_cream_parlor/00000530.jpg,245,134,88,115
/i/ice_cream_parlor/00000531.jpg,499,282,23,37
/i/ice_cream_parlor/00000532.jpg,727,230,30,39
/i/ice_cream_parlor/00000533.jpg,525,136,48,76
/i/ice_cream_parlor/00000535.jpg,292,26,216,196
/i/ice_cream_parlor/00000538.jpg,511,134,45,54
/i/ice_cream_parlor/00000540.jpg,146,106,168,227
/i/ice_cream_parlor/00000541.jpg,133,22,94,115
/i/ice_cream_parlor/00000544.jpg,618,307,57,84
/i/ice_cream_parlor/00000545.jpg,652,295,13,20
/i/ice_cream_parlor/00000547.jpg,465,179,56,74
/i/ice_cream_parlor/00000548.jpg,357,43,143,211
