image,x,y,w,h
/f/fabric_store/00000214.jpg,465,178,42,49
/f/fabric_store/00000215.jpg,1,94,85,145
/f/fabric_store/00000220.jpg,237,97,40,49
/f/fabric_store/00000221.jpg,341,151,67,110
/f/fabric_store/00000223.jpg,585,125,41,51
/f/fabric_store/00000224.jpg,233,171,84,114
/f/fabric_store/00000226.jpg,294,29,8,10
/f/fabric_store/00000228.jpg,248,332,33,51
/f/fabric_store/00000231.jpg,172,65,128,170
/f/fabric_store/00000237.jpg,387,222,17,21
/f/fabric_store/00000238.jpg,336,247,14,22
/f/fabric_store/00000242.jpg,241,137,63,71
/f/fabric_store/00000244.jpg,189,262,29,40
/f/fabric_store/00000248.jpg,135,454,80,56
/f/fabric_store/00000251.jpg,232,42,45,62
/f/fabric_store/00000256.jpg,247,93,58,72
/f/fabric_store/00000259.jpg,590,247,21,24
/f/fabric_store/00000265.jpg,222,244,36,45
/f/fabric_store/00000266.jpg,463,146,16,20
/f/fabric_store/00000271.jpg,245,201,33,43
/f/fabric_store/00000276.jpg,162,36,35,47
/f/fabric_store/00000277.jpg,167,243,34,51
/f/fabric_store/00000281.jpg,322,142,39,55
/f/fabric_store/00000292.jpg,294,302,164,214
/f/fabric_store/00000293.jpg,213,384,173,126
/f/fabric_store/00000294.jpg,116,151,80,128
/f/fabric_store/00000299.jpg,8,78,22,27
/f/fabric_store/00000312.jpg,238,36,14,17
/f/fabric_store/00000315.jpg,158,91,56,72
/f/fabric_store/00000326.jpg,284,115,52,67
/f/fabric_store/00000331.jpg,368,269,61,54
/f/fabric_store/00000332.jpg,310,224,43,44
/f/fabric_store/00000338.jpg,339,177,15,21
/f/fabric_store/00000345.jpg,128,50,73,101
/f/fabric_store/00000354.jpg,259,282,36,46
/f/fabric_store/00000358.jpg,145,166,179,240
/f/fabric_store/00000359.jpg,304,198,118,148
/f/fabric_store/00000360.jpg,110,94,73,96
/f/fabric_store/00000363.jpg,363,165,22,34
/f/fabric_store/00000366.jpg,524,91,49,77
/f/fabric_store/00000367.jpg,320,466,26,35
/f/fabric_store/00000377.jpg,533,286,14,17
/f/fabric_store/00000388.jpg,198,69,49,63
/f/fabric_store/00000389.jpg,2,309,37,52
/f/fabric_store/00000392.jpg,481,66,106,138
/f/fabric_store/00000394.jpg,80,243,29,45
/f/fabric_store/00000397.jpg,303,21,195,141
/f/fabric_store/00000399.jpg,281,279,84,132
/f/fabric_store/00000401.jpg,640,4,86,126
/f/fabric_store/00000402.jpg,105,170,10,12
/f/fabric_store/00000403.jpg,614,149,16,19
/f/fabric_store/00000406.jpg,282,187,86,92
/f/fabric_store/00000411.jpg,469,369,14,17
/f/fabric_store/00000420.jpg,142,0,75,73
/f/fabric_store/00000423.jpg,307,237,64,81
/f/fabric_store/00000424.jpg,413,48,16,19
/f/fabric_store/00000427.jpg,76,367,35,52
/f/fabric_store/00000437.jpg,191,514,28,35
/f/fabric_store/00000441.jpg,435,116,8,9
/f/fabric_store/00000445.jpg,80,264,29,32
/f/fabric_store/00000447.jpg,244,106,157,189
/f/fabric_store/00000451.jpg,564,210,51,67
/f/fabric_store/00000453.jpg,127,408,15,17
/f/fabric_store/00000456.jpg,352,269,24,30
/f/fabric_store/00000459.jpg,318,138,32,48
/f/fabric_store/00000461.jpg,173,117,65,89
/f/fabric_store/00000468.jpg,252,211,27,35
/f/fabric_store/00000471.jpg,339,171,76,84
/f/fabric_store/00000473.jpg,208,145,37,45
/f/fabric_store/00000476.jpg,160,195,35,46
/f/fabric_store/00000487.jpg,526,208,162,172
/f/fabric_store/00000490.jpg,320,144,42,56
/f/fabric_store/00000495.jpg,321,192,57,76
/f/fabric_store/00000496.jpg,329,46,28,43
/f/fabric_store/00000502.jpg,337,137,58,69
/f/fabric_store/00000507.jpg,246,208,42,57
/f/fabric_store/00000508.jpg,359,194,15,26
/f/fabric_store/00000511.jpg,68,187,46,53
/f/fabric_store/00000516.jpg,322,4,33,46
/f/fabric_store/00000517.jpg,366,185,12,16
/f/fabric_store/00000522.jpg,275,126,55,74
/f/fabric_store/00000527.jpg,460,239,36,49
/f/fabric_store/00000528.jpg,0,436,19,27
/f/fabric_store/00000529.jpg,384,136,6,8
/f/fabric_store/00000532.jpg,302,324,17,23
/f/fabric_store/00000534.jpg,354,187,11,14
/f/fabric_store/00000537.jpg,148,168,38,47
/f/fabric_store/00000540.jpg,228,117,74,90
/f/fabric_store/00000542.jpg,221,93,60,74
/f/fabric_store/00000553.jpg,284,225,44,54
/f/fabric_store/00000555.jpg,133,220,20,25
/f/fabric_store/00000557.jpg,539,70,18,21
/f/fabric_store/00000560.jpg,389,79,50,58
/f/fabric_store/00000565.jpg,32,173,16,19
/f/fabric_store/00000574.jpg,262,43,40,51
/f/fabric_store/00000576.jpg,482,169,49,56
/f/fabric_store/00000578.jpg,0,307,101,195
/f/fabric_store/00000579.jpg,105,72,115,157
/f/fabric_store/00000590.jpg,323,186,16,19
/f/fabric_store/00000596.jpg,71,275,27,30
/f/fabric_store/00000598.jpg,363,24,10,13
/f/fabric_store/00000606.jpg,198,273,17,25
/f/fabric_store/00000628.jpg,971,89,52,78
/f/fabric_store/00000636.jpg,581,198,31,58
/f/fabric_store/00000643.jpg,264,103,64,84
/f/fabric_store/00000644.jpg,169,382,59,73
/f/fabric_store/00000647.jpg,591,272,31,39
/f/fabric_store/00000648.jpg,507,93,102,167
/f/fabric_store/00000654.jpg,710,195,7,9
/f/fabric_store/00000658.jpg,594,140,19,28
/f/fabric_store/00000660.jpg,230,94,72,55
/f/fabric_store/00000661.jpg,270,123,95,129
/f/fabric_store/00000665.jpg,444,84,12,14
/f/fabric_store/00000666.jpg,216,57,73,105
/f/fabric_store/00000667.jpg,646,248,11,15
/f/fabric_store/00000671.jpg,584,187,18,20
/f/fabric_store/00000673.jpg,639,184,14,21
/f/fabric_store/00000678.jpg,407,133,15,25
/f/fabric_store/00000683.jpg,543,191,30,31
/f/fabric_store/00000685.jpg,139,173,11,16
/f/fabric_store/00000688.jpg,142,146,57,62
/f/fabric_store/00000691.jpg,43,100,87,119
/f/fabric_store/00000695.jpg,251,123,57,73
/f/fabric_store/00000700.jpg,560,256,11,18
/f/fabric_store/00000702.jpg,334,81,61,84
/f/fabric_store/00000707.jpg,354,55,67,63
/f/fabric_store/00000709.jpg,624,234,7,10
/f/fabric_store/00000716.jpg,434,217,7,9
/f/fabric_store/00000717.jpg,307,225,17,22
/f/fabric_store/00000719.jpg,617,432,10,18
/f/fabric_store/00000731.jpg,652,73,27,40
/f/fabric_store/00000733.jpg,258,222,17,22
/f/fabric_store/00000737.jpg,69,32,71,76
/f/fabric_store/00000740.jpg,563,228,40,50
/f/fabric_store/00000749.jpg,134,10,16,25
/f/fabric_store/00000760.jpg,264,204,59,70
/f/fabric_store/00000768.jpg,554,264,15,18
/f/fabric_store/00000769.jpg,207,226,36,47
/f/fabric_store/00000782.jpg,529,102,39,52
/f/fabric_store/00000797.jpg,194,35,60,87
/f/fabric_store/00000798.jpg,387,210,4,5
/f/fabric_store/00000801.jpg,217,100,55,61
/f/fabric_store/00000806.jpg,335,163,63,81
/f/fabric_store/00000808.jpg,235,473,30,38
/f/fabric_store/00000809.jpg,221,157,90,121
/f/fabric_store/00000813.jpg,425,189,13,16
/f/fabric_store/00000814.jpg,85,228,28,36
/f/fabric_store/00000825.jpg,214,161,97,121
/f/fabric_store/00000829.jpg,231,147,39,54
/f/fabric_store/00000830.jpg,415,182,21,25
/f/fabric_store/00000831.jpg,390,38,28,41
/f/fabric_store/00000840.jpg,293,117,53,71
/f/fabric_store/00000845.jpg,752,374,25,33
/f/fabric_store/00000851.jpg,727,126,37,47
/f/fabric_store/00000863.jpg,571,127,15,22
/f/fabric_store/00000864.jpg,22,256,18,25
/f/fabric_store/00000868.jpg,180,106,79,109
/f/fabric_store/00000871.jpg,412,118,39,51
/f/fabric_store/00000875.jpg,102,36,23,26
/f/fabric_store/00000881.jpg,18,325,7,8
/f/fabric_store/00000884.jpg,76,565,65,63
/f/fabric_store/00000886.jpg,549,73,99,133
/f/fabric_store/00000889.jpg,452,192,57,69
/f/fabric_store/00000891.jpg,2,200,19,33
/f/fabric_store/00000894.jpg,319,100,102,133
/f/fabric_store/00000896.jpg,197,558,130,145
/f/fabric_store/00000905.jpg,249,573,28,38
/f/fabric_store/00000910.jpg,78,4,70,102
/f/fabric_store/00000911.jpg,106,45,96,118
/f/fabric_store/00000916.jpg,356,26,8,8
/f/fabric_store/00000927.jpg,359,87,75,90
/f/fabric_store/00000928.jpg,168,197,49,62
/f/fabric_store/00000929.jpg,291,375,151,226
/f/fabric_store/00000946.jpg,328,130,153,217
/f/fabric_store/00000958.jpg,328,49,8,10
/f/fabric_store/00000961.jpg,282,212,79,93
/f/fabric_store/00000969.jpg,351,325,13,17
/f/fabric_store/00000973.jpg,463,360,14,22
/f/fabric_store/00000975.jpg,385,398,123,159
/f/fabric_store/00000976.jpg,165,190,34,44
/f/fabric_store/00000981.jpg,489,275,18,26
/f/fabric_store/00000983.jpg,63,0,75,61
/f/fabric_store/00000984.jpg,81,382,57,82
/f/fabric_store/00000989.jpg,298,136,61,86
/f/fabric_store/00000990.jpg,307,220,38,46
/f/fabric_store/00000993.jpg,268,95,129,185
/f/fabric_store/00000999.jpg,226,91,154,212
/f/fabric_store/00001005.jpg,219,88,91,110
/f/fabric_store/00001006.jpg,241,88,50,70
/f/fabric_store/00001009.jpg,274,179,47,53
/f/fabric_store/00001013.jpg,57,207,28,45
/f/fabric_store/00001019.jpg,506,162,60,77
/f/fabric_store/00001022.jpg,331,73,60,98
/f/fabric_store/00001031.jpg,311,290,28,45
/f/fabric_store/00001033.jpg,429,192,7,10
/f/fabric_store/00001034.jpg,192,184,17,28
/f/fabric_store/00001035.jpg,588,298,27,44
/f/fabric_store/00001042.jpg,496,306,13,16
/f/fabric_store/00001043.jpg,512,460,59,51
/f/fabric_store/00001050.jpg,262,62,66,76
/f/fabric_store/00001054.jpg,296,148,13,16
/f/fabric_store/00001057.jpg,356,95,56,67
/f/fabric_store/00001060.jpg,198,10,65,85
/f/fabric_store/00001061.jpg,370,169,7,7
/f/fabric_store/00001068.jpg,357,76,96,109
/f/fabric_store/00001075.jpg,350,143,22,26
/f/fabric_store/00001076.jpg,0,43,34,94
/f/fabric_store/00001078.jpg,131,424,75,81
/f/fabric_store/00001081.jpg,241,88,50,70
/f/fabric_store/00001091.jpg,272,197,8,8
/f/fabric_store/00001096.jpg,344,112,43,56
/f/fabric_store/00001097.jpg,620,391,15,20
/f/fabric_store/00001098.jpg,246,302,61,80
/f/fabric_store/00001100.jpg,136,136,10,13
/f/fabric_store/00001101.jpg,457,149,20,30
/f/fabric_store/00001103.jpg,325,94,46,61
/f/fabric_store/00001104.jpg,296,213,98,114
/f/fabric_store/00001106.jpg,102,0,53,67
/f/fabric_store/00001109.jpg,688,120,58,70
/f/fabric_store/00001119.jpg,482,260,169,217
/f/fabric_store/00001129.jpg,271,220,23,30
/f/fabric_store/00001136.jpg,280,0,178,212
/f/fabric_store/00001146.jpg,249,140,40,50
/f/fabric_store/00001150.jpg,220,16,67,79
/f/fabric_store/00001171.jpg,0,203,9,33
/f/fabric_store/00001175.jpg,127,33,44,71
/f/fabric_store/00001176.jpg,169,239,16,20
/f/fabric_store/00001178.jpg,324,133,32,40
/f/fabric_store/00001183.jpg,211,323,18,24
/f/fabric_store/00001199.jpg,621,319,37,47
/f/fabric_store/00001200.jpg,454,306,29,39
/f/fabric_store/00001206.jpg,227,108,67,90
/f/fabric_store/00001208.jpg,291,298,3,5
/f/fabric_store/00001210.jpg,201,185,5,7
/f/fabric_store/00001216.jpg,251,414,11,14
/f/fabric_store/00001223.jpg,227,202,19,21
/f/fabric_store/00001225.jpg,0,13,38,74
/f/fabric_store/00001241.jpg,279,173,19,26
/f/fabric_store/00001245.jpg,314,306,49,64
/f/fabric_store/00001247.jpg,223,205,77,83
/f/fabric_store/00001250.jpg,619,224,14,16
/f/fabric_store/00001254.jpg,226,184,81,108
/f/fabric_store/00001255.jpg,216,57,73,105
/f/fabric_store/00001256.jpg,374,119,56,75
/f/fabric_store/00001267.jpg,287,149,54,43
/f/fabric_store/00001270.jpg,502,269,22,28
/f/fabric_store/00001278.jpg,154,228,15,19
/f/fabric_store/00001282.jpg,181,139,60,82
/f/fabric_store/00001283.jpg,465,59,22,28
/f/fabric_store/00001285.jpg,9,48,34,42
/f/fabric_store/00001286.jpg,282,91,61,80
/f/fabric_store/00001289.jpg,267,137,13,16
/f/fabric_store/00001290.jpg,100,21,39,51
/f/fabric_store/00001296.jpg,419,326,17,25
/f/fabric_store/00001302.jpg,197,192,18,23
/f/fabric_store/00001303.jpg,166,106,60,82
/f/fabric_store/00001305.jpg,580,118,7,8
/f/fabric_store/00001308.jpg,240,301,158,140
/f/fabric_store/00001313.jpg,343,102,115,163
/f/fabric_store/00001321.jpg,215,265,102,145
/f/fabric_store/00001326.jpg,477,110,19,29
/f/fabric_store/00001330.jpg,334,84,70,90
/f/fabric_store/00001342.jpg,279,33,43,57
/f/fabric_store/00001351.jpg,152,167,45,60
/f/fabric_store/00001352.jpg,229,210,24,34
/f/fabric_store/00001362.jpg,818,212,18,31
/f/fabric_store/00001368.jpg,637,3,90,132
/f/fabric_store/00001369.jpg,542,169,49,60
/f/fabric_store/00001376.jpg,340,113,42,60
/f/fabric_store/00001379.jpg,406,17,14,17
/f/fabric_store/00001380.jpg,178,81,113,142
/f/fabric_store/00001381.jpg,312,165,71,95
/f/fabric_store/00001386.jpg,207,227,54,70
/f/fabric_store/00001402.jpg,580,145,48,59
/f/fabric_store/00001404.jpg,44,227,45,59
/f/fabric_store/00001410.jpg,252,362,47,63
/f/fabric_store/00001411.jpg,153,349,11,15
/f/fabric_store/00001417.jpg,320,149,60,74
/f/fabric_store/00001419.jpg,321,120,73,96
/f/fabric_store/00001422.jpg,383,801,41,34
/f/fabric_store/00001431.jpg,0,152,29,49
/f/fabric_store/00001434.jpg,339,155,33,41
/f/fabric_store/00001438.jpg,721,86,19,25
/f/fabric_store/00001446.jpg,430,110,26,42
/f/fabric_store/00001452.jpg,178,235,16,23
/f/fabric_store/00001453.jpg,78,252,12,17
/f/fabric_store/00001454.jpg,523,307,31,40
/f/fabric_store/00001459.jpg,3,279,8,14
/f/fabric_store/00001461.jpg,271,24,74,94
/f/fabric_store/00001470.jpg,181,376,50,77
/f/fabric_store/00001474.jpg,255,88,61,77
/f/fabric_store/00001477.jpg,228,121,35,49
/f/fabric_store/00001478.jpg,267,167,70,97
/f/fabric_store/00001480.jpg,355,10,61,73
/f/fabric_store/00001486.jpg,166,112,79,109
/f/fabric_store/00001497.jpg,259,168,71,93
/f/fabric_store/00001499.jpg,59,333,50,58
/f/fabric_store/00001503.jpg,480,147,56,80
/f/fabric_store/00001505.jpg,334,108,50,68
/f/fabric_store/00001511.jpg,363,222,112,145
/f/fabric_store/00001514.jpg,383,248,16,25
/f/fabric_store/00001517.jpg,347,140,28,36
/f/fabric_store/00001518.jpg,0,36,75,156
/f/fabric_store/00001521.jpg,249,101,74,95
/f/fabric_store/00001522.jpg,641,204,32,36
/f/fabric_store/00001529.jpg,237,120,51,60
/f/fabric_store/00001530.jpg,420,168,25,28
/f/fabric_store/00001534.jpg,170,101,251,351
/f/fabric_store/00001537.jpg,0,21,68,69
/f/fabric_store/00001541.jpg,300,67,64,73
/f/fabric_store/00001543.jpg,142,207,25,38
/f/fabric_store/00001554.jpg,194,151,55,73
/f/fabric_store/00001561.jpg,62,454,93,81
/f/fabric_store/00001564.jpg,259,165,67,94
/f/fabric_store/00001565.jpg,253,129,78,106
/f/fabric_store/00001573.jpg,31,48,12,19
/f/fabric_store/00001578.jpg,181,117,80,99
/f/fabric_store/00001579.jpg,449,140,9,11
/f/fabric_store/00001580.jpg,748,14,40,50
/f/fabric_store/00001586.jpg,459,411,51,74
/f/fabric_store/00001587.jpg,560,97,50,65
/f/fabric_store/00001588.jpg,247,0,17,21
/f/fabric_store/00001589.jpg,374,74,29,35
/f/fabric_store/00001590.jpg,27,74,11,16
/f/fabric_store/00001591.jpg,276,162,28,41
/f/fabric_store/00001592.jpg,168,117,64,79
/f/fabric_store/00001593.jpg,540,108,16,24
/f/fabric_store/00001595.jpg,293,29,179,134
/f/fabric_store/00001596.jpg,42,0,64,81
/f/fabric_store/00001598.jpg,493,159,11,12
/f/fabric_store/00001603.jpg,356,235,142,200
/f/fabric_store/00001604.jpg,423,67,44,57
/f/fabric_store/00001617.jpg,4,226,29,35
/f/fabric_store/00001622.jpg,445,238,15,20
/f/fabric_store/00001628.jpg,0,16,90,166
/f/fabric_store/00001629.jpg,373,457,70,117
/f/fabric_store/00001637.jpg,61,488,12,17
/f/fabric_store/00001638.jpg,319,182,6,10
/f/fabric_store/00001642.jpg,526,9,155,170
/f/fabric_store/00001643.jpg,245,158,70,87
/f/fabric_store/00001644.jpg,371,134,42,47
/f/fabric_store/00001645.jpg,135,111,35,63
/f/fabric_store/00001646.jpg,470,457,6,8
/f/fabric_store/00001648.jpg,330,156,12,20
/f/fabric_store/00001650.jpg,475,265,15,18
/f/fabric_store/00001651.jpg,298,232,41,45
/f/fabric_store/00001654.jpg,694,154,14,23
/f/fabric_store/00001656.jpg,301,126,65,89
/f/fabric_store/00001657.jpg,120,323,44,55
/f/fabric_store/00001659.jpg,0,79,27,102
/f/fabric_store/00001664.jpg,159,111,50,64
/f/fabric_store/00001674.jpg,272,273,7,10
/f/fabric_store/00001676.jpg,241,385,25,28
/f/fabric_store/00001687.jpg,145,64,53,67
/f/fabric_store/00001688.jpg,20,340,172,170
/f/fabric_store/00001690.jpg,652,278,115,148
/f/fabric_store/00001692.jpg,650,223,31,75
/f/fabric_store/00001696.jpg,685,242,19,28
/f/fabric_store/00001699.jpg,77,47,20,22
/f/fabric_store/00001701.jpg,459,44,46,60
/f/fabric_store/00001705.jpg,103,127,29,44
/f/fabric_store/00001709.jpg,449,272,24,27
/f/fabric_store/00001717.jpg,195,161,25,38
/f/fabric_store/00001726.jpg,327,219,12,19
/f/fabric_store/00001731.jpg,276,307,17,21
/f/fabric_store/00001736.jpg,100,29,55,74
/f/fabric_store/00001738.jpg,520,369,22,29
/f/fabric_store/00001741.jpg,25,294,6,8
/f/fabric_store/00001744.jpg,216,150,86,104
/f/fabric_store/00001757.jpg,352,95,51,71
/f/fabric_store/00001758.jpg,315,268,39,50
/f/fabric_store/00001759.jpg,175,258,10,12
/f/fabric_store/00001761.jpg,291,22,26,40
/f/fabric_store/00001767.jpg,375,105,22,27
/f/fabric_store/00001774.jpg,332,410,17,25
/f/fabric_store/00001777.jpg,155,200,75,104
/f/fabric_store/00001781.jpg,165,95,139,172
/f/fabric_store/00001790.jpg,295,252,36,47
/f/fabric_store/00001794.jpg,564,37,51,64
/f/fabric_store/00001801.jpg,235,136,64,79
/f/fabric_store/00001807.jpg,326,55,14,22
/f/fabric_store/00001812.jpg,382,425,42,61
/f/fabric_store/00001818.jpg,92,237,20,22
/f/fabric_store/00001833.jpg,285,70,98,132
/f/fabric_store/00001835.jpg,549,254,8,10
/f/fabric_store/00001838.jpg,8,267,34,52
/f/fabric_store/00001842.jpg,515,256,15,21
/f/fabric_store/00001849.jpg,152,302,15,20
/f/fabric_store/00001854.jpg,64,152,39,57
/f/fabric_store/00001857.jpg,152,228,50,60
/f/fabric_store/00001858.jpg,252,0,105,122
/f/fabric_store/00001862.jpg,202,62,108,147
/f/fabric_store/00001865.jpg,262,160,94,115
/f/fabric_store/00001869.jpg,349,188,8,12
/f/fabric_store/00001875.jpg,234,33,40,51
/f/fabric_store/00001877.jpg,97,251,15,20
/f/fabric_store/00001881.jpg,490,56,66,91
/f/fabric_store/00001887.jpg,304,232,8,9
/f/fabric_store/00001890.jpg,208,227,77,98
/f/fabric_store/00001893.jpg,339,169,24,30
/f/fabric_store/00001898.jpg,388,94,103,138
/f/fabric_store/00001901.jpg,130,182,59,81
/f/fabric_store/00001905.jpg,442,365,13,14
/f/fabric_store/00001913.jpg,154,244,14,21
/f/fabric_store/00001914.jpg,497,289,13,16
/f/fabric_store/00001931.jpg,218,73,44,80
/f/fabric_store/00001941.jpg,487,63,43,52
/f/fabric_store/00001943.jpg,372,163,132,188
/f/fabric_store/00001951.jpg,416,112,68,86
/f/fabric_store/00001953.jpg,575,115,32,40
/f/fabric_store/00001958.jpg,342,143,74,134
/f/fabric_store/00001961.jpg,291,151,37,43
/f/fabric_store/00001966.jpg,351,173,54,68
/f/fabric_store/00001975.jpg,597,237,83,104
/f/fabric_store/00001976.jpg,463,316,11,15
/f/fabric_store/00001979.jpg,169,4,110,159
/f/fabric_store/00001983.jpg,588,13,43,59
/f/fabric_store/00001986.jpg,148,14,32,40
/f/fabric_store/00001990.jpg,185,190,6,9
/f/fabric_store/00001991.jpg,115,179,34,43
/f/fabric_store/00001997.jpg,52,118,34,43
/f/fabric_store/00001999.jpg,107,145,35,46
/f/fabric_store/00002000.jpg,424,234,31,39
/f/fabric_store/00002004.jpg,179,176,30,38
/f/fabric_store/00002007.jpg,654,248,21,25
/f/fabric_store/00002010.jpg,384,244,18,25
/f/fabric_store/00002012.jpg,145,72,221,298
/f/fabric_store/00002015.jpg,185,217,72,85
/f/fabric_store/00002018.jpg,5,266,39,54
/f/fabric_store/00002024.jpg,315,410,53,60
/f/fabric_store/00002028.jpg,184,60,50,60
/f/fabric_store/00002030.jpg,308,469,76,110
/f/fabric_store/00002034.jpg,318,157,98,122
/f/fabric_store/00002040.jpg,251,115,49,58
/f/fabric_store/00002047.jpg,224,225,23,26
/f/fabric_store/00002050.jpg,472,221,14,20
/f/fabric_store/00002054.jpg,270,239,30,33
/f/fabric_store/00002057.jpg,72,154,18,24
/f/fabric_store/00002064.jpg,371,250,23,25
/f/fabric_store/00002069.jpg,524,96,60,73
/f/fabric_store/00002073.jpg,716,17,13,18
/f/fabric_store/00002075.jpg,45,316,12,15
/f/fabric_store/00002079.jpg,58,211,35,43
/f/fabric_store/00002080.jpg,270,109,40,48
/f/fabric_store/00002085.jpg,388,80,152,201
/f/fabric_store/00002086.jpg,119,75,20,26
/f/fabric_store/00002096.jpg,588,41,62,77
/f/fabric_store/00002098.jpg,154,74,43,47
/f/fabric_store/00002099.jpg,199,108,8,11
/f/fabric_store/00002101.jpg,368,74,44,54
/f/fabric_store/00002104.jpg,331,51,39,51
/f/fabric_store/00002107.jpg,547,243,30,43
/f/fabric_store/00002114.jpg,102,21,40,51
/f/fabric_store/00002120.jpg,305,157,14,19
/f/fabric_store/00002124.jpg,176,263,22,29
/f/fabric_store/00002126.jpg,174,337,138,165
/f/fabric_store/00002130.jpg,572,58,80,106
/f/fabric_store/00002131.jpg,272,116,36,52
/f/fabric_store/00002132.jpg,453,227,166,223
/f/fabric_store/00002135.jpg,592,96,66,91
/f/fabric_store/00002137.jpg,0,307,50,67
/f/fabric_store/00002138.jpg,76,69,33,45
/f/fabric_store/00002139.jpg,284,125,46,61
/f/fabric_store/00002142.jpg,263,152,48,63
/f/fabric_store/00002146.jpg,217,96,12,16
/f/fabric_store/00002149.jpg,236,223,39,51
/f/fabric_store/00002155.jpg,235,77,165,218
/f/fabric_store/00002160.jpg,212,67,58,78
/f/fabric_store/00002161.jpg,665,184,45,62
/f/fabric_store/00002162.jpg,320,161,29,48
/f/fabric_store/00002165.jpg,20,380,128,115
/f/fabric_store/00002171.jpg,221,283,14,20
/f/fabric_store/00002174.jpg,214,150,20,27
/f/fabric_store/00002176.jpg,365,293,50,65
/f/fabric_store/00002177.jpg,306,208,43,51
/f/fabric_store/00002180.jpg,130,66,67,94
/f/fabric_store/00002181.jpg,171,259,24,18
/f/fabric_store/00002185.jpg,295,69,80,92
/f/fabric_store/00002186.jpg,2,413,16,22
/f/fabric_store/00002192.jpg,271,237,19,28
/f/fabric_store/00002200.jpg,272,220,23,30
/f/fabric_store/00002202.jpg,10,137,17,26
/f/fabric_store/00002210.jpg,432,311,14,18
/f/fabric_store/00002214.jpg,230,0,112,62
/f/fabric_store/00002221.jpg,252,157,49,66
/f/fabric_store/00002224.jpg,649,353,32,51
/f/fabric_store/00002225.jpg,0,162,6,8
/f/fabric_store/00002229.jpg,267,42,47,63
/f/fabric_store/00002231.jpg,303,170,52,54
/f/fabric_store/00002232.jpg,89,236,10,12
/f/fabric_store/00002241.jpg,704,220,29,42
/f/fabric_store/00002243.jpg,618,232,26,36
/f/fabric_store/00002252.jpg,133,617,9,11
/f/fabric_store/00002253.jpg,260,217,65,95
/f/fabric_store/00002257.jpg,157,131,92,119
/f/fabric_store/00002259.jpg,419,236,25,30
/f/fabric_store/00002260.jpg,116,62,51,58
