image,x,y,w,h
/u/underwater/ocean_deep/00000690.jpg,614,115,51,66
/u/underwater/ocean_deep/00000692.jpg,422,466,68,87
/u/underwater/ocean_deep/00000693.jpg,352,205,18,22
/u/underwater/ocean_deep/00000696.jpg,452,159,58,75
/u/underwater/ocean_deep/00000731.jpg,285,91,114,136
/u/underwater/ocean_deep/00000751.jpg,84,148,19,21
/u/underwater/ocean_deep/00000765.jpg,385,191,80,114
/u/underwater/ocean_deep/00000775.jpg,107,329,65,87
/u/underwater/ocean_deep/00000794.jpg,316,132,15,19
/u/underwater/ocean_deep/00000797.jpg,285,135,39,54
/u/underwater/ocean_deep/00000798.jpg,250,279,48,58
/u/underwater/ocean_deep/00000811.jpg,161,60,78,107
/u/underwater/ocean_deep/00000814.jpg,168,202,46,62
/u/underwater/ocean_deep/00000816.jpg,147,129,26,34
/u/underwater/ocean_deep/00000822.jpg,199,100,146,182
/u/underwater/ocean_deep/00000854.jpg,280,316,78,97
/u/underwater/ocean_deep/00000855.jpg,205,271,48,41
/u/underwater/ocean_deep/00000859.jpg,180,164,33,42
/u/underwater/ocean_deep/00000871.jpg,595,204,53,49
/u/underwater/ocean_deep/00000875.jpg,0,494,31,42
/u/underwater/ocean_deep/00000892.jpg,216,209,63,77
/u/underwater/ocean_deep/00000899.jpg,687,207,73,115
/u/underwater/ocean_deep/00000902.jpg,207,30,262,359
/u/underwater/ocean_deep/00000904.jpg,244,4,183,211
/u/underwater/ocean_deep/00000905.jpg,0,164,49,130
/u/underwater/ocean_deep/00000907.jpg,442,404,16,20
/u/underwater/ocean_deep/00000928.jpg,413,144,61,70
/u/underwater/ocean_deep/00000955.jpg,174,408,13,17
/u/underwater/ocean_deep/00000961.jpg,397,158,92,120
/u/underwater/ocean_deep/00000967.jpg,180,278,98,125
/u/underwater/ocean_deep/00000971.jpg,142,81,37,46
/u/underwater/ocean_deep/00000978.jpg,244,174,64,73
/u/underwater/ocean_deep/00001017.jpg,204,85,170,213
/u/underwater/ocean_deep/00001025.jpg,452,233,12,17
/u/underwater/ocean_deep/00001027.jpg,407,176,9,11
/u/underwater/ocean_deep/00001068.jpg,274,318,39,42
/u/underwater/ocean_deep/00001072.jpg,210,73,32,38
/u/underwater/ocean_deep/00001084.jpg,193,246,43,53
/u/underwater/ocean_deep/00001085.jpg,331,99,31,39
/u/underwater/ocean_deep/00001087.jpg,235,75,110,138
/u/underwater/ocean_deep/00001107.jpg,402,250,51,61
/u/underwater/ocean_deep/00001115.jpg,259,242,56,71
/u/underwater/ocean_deep/00001116.jpg,369,0,130,125
/u/underwater/ocean_deep/00001119.jpg,446,85,112,130
/u/underwater/ocean_deep/00001124.jpg,273,159,53,65
/u/underwater/ocean_deep/00001127.jpg,205,460,62,89
/u/underwater/ocean_deep/00001132.jpg,368,35,88,99
/u/underwater/ocean_deep/00001138.jpg,289,54,40,46
/u/underwater/ocean_deep/00001151.jpg,340,122,99,117
/u/underwater/ocean_deep/00001159.jpg,176,132,94,126
/u/underwater/ocean_deep/00001167.jpg,359,246,39,59
/u/underwater/ocean_deep/00001172.jpg,344,255,81,99
/u/underwater/ocean_deep/00001179.jpg,309,299,88,102
/u/underwater/ocean_deep/00001180.jpg,363,103,110,134
/u/underwater/ocean_deep/00001187.jpg,61,277,13,16
/u/underwater/ocean_deep/00001199.jpg,238,134,103,132
/u/underwater/ocean_deep/00001205.jpg,235,136,117,156
/u/underwater/ocean_deep/00001229.jpg,250,74,121,160
/u/underwater/ocean_deep/00001230.jpg,235,306,37,37
/u/underwater/ocean_deep/00001257.jpg,35,193,74,132
/u/underwater/ocean_deep/00001260.jpg,332,147,241,287
/u/underwater/ocean_deep/00001264.jpg,392,228,102,132
/u/underwater/ocean_deep/00001265.jpg,409,108,121,158
/u/underwater/ocean_deep/00001267.jpg,245,285,10,13
/u/underwater/ocean_deep/00001281.jpg,136,420,129,155
/u/underwater/ocean_deep/00001288.jpg,7,87,129,186
/u/underwater/ocean_deep/00001291.jpg,102,304,48,43
/u/underwater/ocean_deep/00001309.jpg,297,168,46,52
/u/underwater/ocean_deep/00001331.jpg,201,144,88,111
/u/underwater/ocean_deep/00001338.jpg,230,17,84,67
/u/underwater/ocean_deep/00001368.jpg,252,274,36,37
/u/underwater/ocean_deep/00001369.jpg,425,84,35,44
/u/underwater/ocean_deep/00001372.jpg,428,213,16,23
/u/underwater/ocean_deep/00001378.jpg,94,307,29,36
/u/underwater/ocean_deep/00001384.jpg,481,103,46,54
/u/underwater/ocean_deep/00001392.jpg,328,148,68,82
/u/underwater/ocean_deep/00001394.jpg,151,151,82,94
/u/underwater/ocean_deep/00001411.jpg,166,21,263,326
/u/underwater/ocean_deep/00001469.jpg,565,158,33,40
/u/underwater/ocean_deep/00001528.jpg,420,0,57,62
/u/underwater/ocean_deep/00001531.jpg,287,299,87,101
/u/underwater/ocean_deep/00001542.jpg,214,247,56,65
/u/underwater/ocean_deep/00001548.jpg,208,218,41,63
/u/underwater/ocean_deep/00001552.jpg,198,129,38,47
/u/underwater/ocean_deep/00001558.jpg,535,119,60,67
/u/underwater/ocean_deep/00001568.jpg,202,58,75,87
/u/underwater/ocean_deep/00001586.jpg,418,92,31,34
/u/underwater/ocean_deep/00001613.jpg,521,223,43,57
/u/underwater/ocean_deep/00001629.jpg,69,7,209,247
/u/underwater/ocean_deep/00001646.jpg,712,290,12,13
/u/underwater/ocean_deep/00001654.jpg,292,73,38,54
/u/underwater/ocean_deep/00001697.jpg,372,45,100,126
/u/underwater/ocean_deep/00001704.jpg,246,274,102,134
/u/underwater/ocean_deep/00001708.jpg,273,657,12,15
/u/underwater/ocean_deep/00001737.jpg,256,365,55,62
/u/underwater/ocean_deep/00001739.jpg,107,446,44,58
/u/underwater/ocean_deep/00001750.jpg,142,130,84,98
/u/underwater/ocean_deep/00001759.jpg,176,170,51,67
/u/underwater/ocean_deep/00001775.jpg,329,99,16,20
/u/underwater/ocean_deep/00001785.jpg,317,63,95,142
/u/underwater/ocean_deep/00001800.jpg,211,324,18,27
/u/underwater/ocean_deep/00001818.jpg,256,192,36,45
/u/underwater/ocean_deep/00001830.jpg,257,78,51,64
/u/underwater/ocean_deep/00001842.jpg,490,189,43,46
/u/underwater/ocean_deep/00001847.jpg,209,94,79,97
/u/underwater/ocean_deep/00001856.jpg,314,103,51,61
/u/underwater/ocean_deep/00001869.jpg,272,209,35,37
/u/underwater/ocean_deep/00001872.jpg,602,175,65,80
/u/underwater/ocean_deep/00001874.jpg,146,253,29,39
/u/underwater/ocean_deep/00001876.jpg,319,76,18,23
/u/underwater/ocean_deep/00001883.jpg,459,197,38,42
/u/underwater/ocean_deep/00001889.jpg,380,206,47,60
/u/underwater/ocean_deep/00001898.jpg,230,165,173,220
/u/underwater/ocean_deep/00001902.jpg,533,270,61,86
/u/underwater/ocean_deep/00001929.jpg,214,377,37,57
/u/underwater/ocean_deep/00001941.jpg,360,136,85,105
/u/underwater/ocean_deep/00001943.jpg,313,79,121,142
/u/underwater/ocean_deep/00001953.jpg,256,111,37,54
/u/underwater/ocean_deep/00001957.jpg,286,258,17,20
/u/underwater/ocean_deep/00001958.jpg,358,235,32,42
/u/underwater/ocean_deep/00001963.jpg,378,221,20,22
/u/underwater/ocean_deep/00001967.jpg,145,66,31,31
/u/underwater/ocean_deep/00001986.jpg,441,152,51,59
/u/underwater/ocean_deep/00002010.jpg,101,209,247,327
/u/underwater/ocean_deep/00002050.jpg,168,384,61,67
/u/underwater/ocean_deep/00002059.jpg,283,348,147,200
/u/underwater/ocean_deep/00002060.jpg,197,135,32,44
/u/underwater/ocean_deep/00002069.jpg,241,4,94,95
/u/underwater/ocean_deep/00002100.jpg,345,210,57,70
/u/underwater/ocean_deep/00002108.jpg,233,111,48,60
/u/underwater/ocean_deep/00002110.jpg,359,180,70,83
/u/underwater/ocean_deep/00002140.jpg,462,431,17,22
/u/underwater/ocean_deep/00002148.jpg,169,152,62,73
/u/underwater/ocean_deep/00002155.jpg,205,248,19,23
/u/underwater/ocean_deep/00002174.jpg,111,305,30,40
/u/underwater/ocean_deep/00002190.jpg,350,112,25,30
/u/underwater/ocean_deep/00002194.jpg,369,52,131,142
/u/underwater/ocean_deep/00002198.jpg,91,223,60,78
/u/underwater/ocean_deep/00002209.jpg,343,90,32,41
/u/underwater/ocean_deep/00002211.jpg,503,235,52,62
/u/underwater/ocean_deep/00002213.jpg,367,132,89,103
/u/underwater/ocean_deep/00002215.jpg,292,151,109,151
/u/underwater/ocean_deep/00002230.jpg,526,136,25,39
/u/underwater/ocean_deep/00002233.jpg,215,125,36,43
/u/underwater/ocean_deep/00002239.jpg,355,304,89,119
/u/underwater/ocean_deep/00002241.jpg,311,59,138,175
/u/underwater/ocean_deep/00002245.jpg,603,268,7,9
/u/underwater/ocean_deep/00002279.jpg,319,64,21,26
/u/underwater/ocean_deep/00002284.jpg,247,134,46,58
/u/underwater/ocean_deep/00002298.jpg,209,163,44,55
/u/underwater/ocean_deep/00002306.jpg,279,124,104,132
/u/underwater/ocean_deep/00002312.jpg,97,234,39,50
/u/underwater/ocean_deep/00002317.jpg,232,157,181,215
/u/underwater/ocean_deep/00002327.jpg,243,144,141,172
/u/underwater/ocean_deep/00002337.jpg,208,223,22,32
/u/underwater/ocean_deep/00002357.jpg,99,415,25,30
/u/underwater/ocean_deep/00002363.jpg,141,153,75,95
/u/underwater/ocean_deep/00002373.jpg,338,238,36,45
/u/underwater/ocean_deep/00002378.jpg,389,105,36,45
/u/underwater/ocean_deep/00002419.jpg,217,175,46,59
/u/underwater/ocean_deep/00002436.jpg,251,184,26,33
/u/underwater/ocean_deep/00002447.jpg,12,431,59,77
/u/underwater/ocean_deep/00002450.jpg,557,113,29,34
/u/underwater/ocean_deep/00002468.jpg,179,203,78,92
/u/underwater/ocean_deep/00002478.jpg,278,218,69,83
/u/underwater/ocean_deep/00002494.jpg,603,301,27,31
/u/underwater/ocean_deep/00002507.jpg,339,203,44,57
/u/underwater/ocean_deep/00002523.jpg,365,170,41,52
/u/underwater/ocean_deep/00002558.jpg,221,304,70,88
/u/underwater/ocean_deep/00002569.jpg,318,166,70,80
/u/underwater/ocean_deep/00002589.jpg,385,102,43,50
/u/underwater/ocean_deep/00002598.jpg,444,167,47,56
/u/underwater/ocean_deep/00002600.jpg,369,116,47,55
/u/underwater/ocean_deep/00002619.jpg,454,60,40,59
/u/underwater/ocean_deep/00002651.jpg,74,69,65,74
/u/underwater/ocean_deep/00002664.jpg,389,197,29,43
/u/underwater/ocean_deep/00002665.jpg,97,166,57,72
/u/underwater/ocean_deep/00002700.jpg,329,214,20,22
/u/underwater/ocean_deep/00002711.jpg,415,90,14,18
/u/underwater/ocean_deep/00002712.jpg,222,234,79,94
/u/underwater/ocean_deep/00002731.jpg,133,138,36,44
/u/underwater/ocean_deep/00002751.jpg,268,150,114,143
/u/underwater/ocean_deep/00002778.jpg,485,58,89,89
/u/underwater/ocean_deep/00002793.jpg,284,156,24,29
/u/underwater/ocean_deep/00002796.jpg,169,308,93,120
/u/underwater/ocean_deep/00002810.jpg,98,245,13,17
/u/underwater/ocean_deep/00002820.jpg,517,93,64,76
/u/underwater/ocean_deep/00002824.jpg,223,150,31,37
/u/underwater/ocean_deep/00002832.jpg,436,173,46,58
/u/underwater/ocean_deep/00002840.jpg,257,79,64,86
/u/underwater/ocean_deep/00002847.jpg,404,0,179,181
/u/underwater/ocean_deep/00002852.jpg,13,69,54,92
/u/underwater/ocean_deep/00002880.jpg,72,43,29,36
/u/underwater/ocean_deep/00002887.jpg,352,273,96,134
/u/underwater/ocean_deep/00002890.jpg,240,143,57,67
/u/underwater/ocean_deep/00002895.jpg,224,59,23,28
/u/underwater/ocean_deep/00002903.jpg,66,492,61,84
/u/underwater/ocean_deep/00002910.jpg,155,166,107,136
/u/underwater/ocean_deep/00002920.jpg,424,218,63,76
/u/underwater/ocean_deep/00002928.jpg,262,103,54,69
/u/underwater/ocean_deep/00002934.jpg,397,181,36,49
/u/underwater/ocean_deep/00002953.jpg,300,91,84,109
/u/underwater/ocean_deep/00002976.jpg,358,164,41,52
/u/underwater/ocean_deep/00002982.jpg,242,251,30,39
/u/underwater/ocean_deep/00003011.jpg,349,164,89,103
/u/underwater/ocean_deep/00003015.jpg,264,114,54,67
/u/underwater/ocean_deep/00003023.jpg,400,9,266,328
/u/underwater/ocean_deep/00003024.jpg,633,199,43,53
/u/underwater/ocean_deep/00003039.jpg,398,148,112,164
/u/underwater/ocean_deep/00003060.jpg,248,113,33,45
/u/underwater/ocean_deep/00003070.jpg,95,147,209,247
/u/underwater/ocean_deep/00003093.jpg,167,272,55,68
/u/underwater/ocean_deep/00003097.jpg,374,94,27,34
/u/underwater/ocean_deep/00003131.jpg,123,447,98,106
/u/underwater/ocean_deep/00003134.jpg,523,152,33,43
/u/underwater/ocean_deep/00003143.jpg,332,223,33,41
/u/underwater/ocean_deep/00003148.jpg,76,75,76,90
/u/underwater/ocean_deep/00003157.jpg,370,208,43,64
/u/underwater/ocean_deep/00003168.jpg,85,100,75,96
/u/underwater/ocean_deep/00003173.jpg,247,141,75,100
/u/underwater/ocean_deep/00003200.jpg,389,222,87,101
/u/underwater/ocean_deep/00003206.jpg,244,132,48,71
/u/underwater/ocean_deep/00003209.jpg,140,75,141,173
/u/underwater/ocean_deep/00003213.jpg,188,175,40,60
/u/underwater/ocean_deep/00003220.jpg,148,203,24,31
/u/underwater/ocean_deep/00003232.jpg,307,180,87,106
/u/underwater/ocean_deep/00003244.jpg,574,308,26,30
/u/underwater/ocean_deep/00003245.jpg,120,117,95,116
/u/underwater/ocean_deep/00003267.jpg,0,46,76,54
/u/underwater/ocean_deep/00003319.jpg,351,113,77,91
/u/underwater/ocean_deep/00003320.jpg,570,152,36,42
/u/underwater/ocean_deep/00003325.jpg,341,140,128,158
/u/underwater/ocean_deep/00003335.jpg,287,35,111,151
/u/underwater/ocean_deep/00003371.jpg,445,49,42,44
/u/underwater/ocean_deep/00003373.jpg,533,92,134,148
/u/underwater/ocean_deep/00003376.jpg,91,267,67,91
/u/underwater/ocean_deep/00003399.jpg,337,157,106,152
/u/underwater/ocean_deep/00003417.jpg,310,74,64,77
/u/underwater/ocean_deep/00003425.jpg,442,232,8,10
/u/underwater/ocean_deep/00003432.jpg,276,39,38,38
/u/underwater/ocean_deep/00003433.jpg,362,92,31,37
/u/underwater/ocean_deep/00003441.jpg,82,197,162,198
/u/underwater/ocean_deep/00003478.jpg,416,418,26,21
/u/underwater/ocean_deep/00003481.jpg,335,111,35,48
/u/underwater/ocean_deep/00003490.jpg,438,207,41,50
/u/underwater/ocean_deep/00003529.jpg,185,0,213,250
/u/underwater/ocean_deep/00003546.jpg,326,192,75,93
/u/underwater/ocean_deep/00003552.jpg,241,218,102,134
/u/underwater/ocean_deep/00003579.jpg,348,207,22,29
/u/underwater/ocean_deep/00003584.jpg,253,144,61,74
/u/underwater/ocean_deep/00003586.jpg,337,158,59,70
/u/underwater/ocean_deep/00003588.jpg,266,302,170,198
/u/underwater/ocean_deep/00003596.jpg,78,88,19,25
/u/underwater/ocean_deep/00003598.jpg,149,46,128,194
/u/underwater/ocean_deep/00003625.jpg,327,89,22,32
/u/underwater/ocean_deep/00003636.jpg,225,288,68,89
/u/underwater/ocean_deep/00003644.jpg,202,68,41,52
/u/underwater/ocean_deep/00003662.jpg,148,142,28,41
/u/underwater/ocean_deep/00003674.jpg,262,90,240,226
/u/underwater/ocean_deep/00003681.jpg,288,117,159,135
/u/underwater/ocean_deep/00003723.jpg,246,168,34,39
/u/underwater/ocean_deep/00003726.jpg,292,58,35,39
/u/underwater/ocean_deep/00003774.jpg,204,130,33,34
/u/underwater/ocean_deep/00003783.jpg,0,293,33,52
/u/underwater/ocean_deep/00003798.jpg,242,204,31,33
/u/underwater/ocean_deep/00003826.jpg,221,192,159,208
/u/underwater/ocean_deep/00003829.jpg,387,181,29,38
/u/underwater/ocean_deep/00003830.jpg,579,203,5,6
/u/underwater/ocean_deep/00003843.jpg,380,141,54,93
/u/underwater/ocean_deep/00003851.jpg,263,245,19,23
/u/underwater/ocean_deep/00003859.jpg,236,206,40,46
/u/underwater/ocean_deep/00003880.jpg,327,298,36,37
/u/underwater/ocean_deep/00003896.jpg,286,199,87,102
/u/underwater/ocean_deep/00003914.jpg,340,152,124,148
/u/underwater/ocean_deep/00003922.jpg,108,237,25,34
/u/underwater/ocean_deep/00003940.jpg,243,0,395,479
/u/underwater/ocean_deep/00003947.jpg,357,256,22,31
/u/underwater/ocean_deep/00003949.jpg,333,306,74,65
/u/underwater/ocean_deep/00003953.jpg,465,170,13,15
/u/underwater/ocean_deep/00003963.jpg,69,140,29,37
/u/underwater/ocean_deep/00003970.jpg,382,0,217,172
/u/underwater/ocean_deep/00003986.jpg,414,201,46,55
/u/underwater/ocean_deep/00003991.jpg,281,148,170,225
/u/underwater/ocean_deep/00004006.jpg,482,189,162,205
/u/underwater/ocean_deep/00004017.jpg,452,263,19,21
/u/underwater/ocean_deep/00004033.jpg,199,120,34,41
/u/underwater/ocean_deep/00004034.jpg,236,137,123,159
/u/underwater/ocean_deep/00004036.jpg,269,175,46,56
/u/underwater/ocean_deep/00004044.jpg,352,175,174,142
/u/underwater/ocean_deep/00004049.jpg,295,155,152,192
/u/underwater/ocean_deep/00004051.jpg,313,272,125,154
/u/underwater/ocean_deep/00004056.jpg,170,157,126,148
/u/underwater/ocean_deep/00004068.jpg,355,131,70,81
/u/underwater/ocean_deep/00004078.jpg,396,117,11,15
/u/underwater/ocean_deep/00004080.jpg,7,155,134,136
/u/underwater/ocean_deep/00004085.jpg,310,178,53,62
/u/underwater/ocean_deep/00004102.jpg,463,346,25,39
/u/underwater/ocean_deep/00004119.jpg,202,220,20,24
/u/underwater/ocean_deep/00004131.jpg,264,159,34,47
/u/underwater/ocean_deep/00004132.jpg,367,54,84,110
/u/underwater/ocean_deep/00004148.jpg,87,306,67,70
/u/underwater/ocean_deep/00004161.jpg,351,47,72,97
/u/underwater/ocean_deep/00004163.jpg,323,72,207,198
/u/underwater/ocean_deep/00004186.jpg,367,159,38,54
/u/underwater/ocean_deep/00004196.jpg,288,55,49,65
/u/underwater/ocean_deep/00004214.jpg,397,100,23,28
/u/underwater/ocean_deep/00004218.jpg,300,124,149,184
/u/underwater/ocean_deep/00004226.jpg,274,180,30,38
/u/underwater/ocean_deep/00004234.jpg,308,41,78,111
/u/underwater/ocean_deep/00004272.jpg,453,59,135,173
/u/underwater/ocean_deep/00004306.jpg,341,132,67,92
/u/underwater/ocean_deep/00004337.jpg,319,179,53,67
/u/underwater/ocean_deep/00004342.jpg,359,140,85,113
/u/underwater/ocean_deep/00004370.jpg,487,90,29,30
/u/underwater/ocean_deep/00004376.jpg,174,136,116,140
/u/underwater/ocean_deep/00004384.jpg,350,470,17,20
/u/underwater/ocean_deep/00004385.jpg,251,313,7,9
/u/underwater/ocean_deep/00004417.jpg,1,7,362,497
/u/underwater/ocean_deep/00004427.jpg,102,116,169,228
/u/underwater/ocean_deep/00004436.jpg,202,122,99,125
/u/underwater/ocean_deep/00004438.jpg,255,114,76,91
/u/underwater/ocean_deep/00004445.jpg,31,157,13,18
/u/underwater/ocean_deep/00004467.jpg,106,107,93,100
/u/underwater/ocean_deep/00004468.jpg,194,219,92,110
/u/underwater/ocean_deep/00004479.jpg,505,63,118,125
/u/underwater/ocean_deep/00004487.jpg,359,127,39,48
/u/underwater/ocean_deep/00004488.jpg,52,107,103,122
/u/underwater/ocean_deep/00004489.jpg,406,74,98,127
/u/underwater/ocean_deep/00004492.jpg,397,79,25,32
/u/underwater/ocean_deep/00004505.jpg,291,142,38,51
/u/underwater/ocean_deep/00004506.jpg,222,145,63,77
/u/underwater/ocean_deep/00004526.jpg,290,166,58,70
/u/underwater/ocean_deep/00004561.jpg,372,216,11,13
/u/underwater/ocean_deep/00004584.jpg,627,123,59,68
/u/underwater/ocean_deep/00004592.jpg,349,95,26,37
/u/underwater/ocean_deep/00004594.jpg,240,244,62,77
/u/underwater/ocean_deep/00004604.jpg,252,203,175,267
/u/underwater/ocean_deep/00004649.jpg,386,121,215,178
/u/underwater/ocean_deep/00004664.jpg,345,61,113,135
/u/underwater/ocean_deep/00004673.jpg,216,332,26,32
/u/underwater/ocean_deep/00004689.jpg,237,90,47,59
/u/underwater/ocean_deep/00004704.jpg,134,116,117,145
/u/underwater/ocean_deep/00004714.jpg,292,102,142,166
/u/underwater/ocean_deep/00004724.jpg,64,333,112,175
/u/underwater/ocean_deep/00004732.jpg,491,183,114,176
/u/underwater/ocean_deep/00004737.jpg,273,94,46,55
/u/underwater/ocean_deep/00004754.jpg,351,131,40,48
/u/underwater/ocean_deep/00004759.jpg,237,285,49,50
/u/underwater/ocean_deep/00004787.jpg,179,248,50,58
/u/underwater/ocean_deep/00004791.jpg,427,240,244,270
/u/underwater/ocean_deep/00004795.jpg,381,219,27,28
/u/underwater/ocean_deep/00004818.jpg,19,0,322,391
/u/underwater/ocean_deep/00004858.jpg,596,194,26,39
/u/underwater/ocean_deep/00004869.jpg,229,0,140,154
/u/underwater/ocean_deep/00004883.jpg,284,119,80,94
/u/underwater/ocean_deep/00004887.jpg,501,150,56,76
/u/underwater/ocean_deep/00004890.jpg,135,526,242,240
/u/underwater/ocean_deep/00004900.jpg,221,136,9,11
/u/underwater/ocean_deep/00004918.jpg,333,141,87,101
/u/underwater/ocean_deep/00004939.jpg,103,190,22,26
/u/underwater/ocean_deep/00004950.jpg,330,110,82,103
/u/underwater/ocean_deep/00004953.jpg,265,453,110,129
/u/underwater/ocean_deep/00004954.jpg,182,191,26,31
/u/utility_room/00000050.jpg,14,44,43,50
/u/utility_room/00000072.jpg,264,146,54,70
/u/utility_room/00000096.jpg,351,263,22,36
/u/utility_room/00000177.jpg,426,31,74,117
/u/utility_room/00000299.jpg,238,135,10,13
/u/utility_room/00000352.jpg,277,166,41,53
/u/utility_room/00000423.jpg,163,294,25,29
/u/utility_room/00000501.jpg,42,336,164,214
/u/utility_room/00000508.jpg,440,115,70,88
/u/utility_room/00000521.jpg,137,264,8,10
/u/utility_room/00000567.jpg,289,101,31,36
/u/utility_room/00000617.jpg,433,115,29,35
/u/utility_room/00000694.jpg,455,297,8,11
/u/utility_room/00000739.jpg,120,107,33,47
/u/utility_room/00000746.jpg,491,219,38,34
/u/utility_room/00000752.jpg,64,125,36,45
/u/utility_room/00000789.jpg,188,94,61,78
/u/utility_room/00000799.jpg,322,145,47,57
/u/utility_room/00000808.jpg,877,83,21,27
/u/utility_room/00000827.jpg,154,93,39,49
/u/utility_room/00000855.jpg,3,112,28,32
/u/utility_room/00000926.jpg,208,325,156,169
/u/utility_room/00000929.jpg,1,151,155,192
/u/utility_room/00000954.jpg,261,327,30,36
/u/utility_room/00000958.jpg,144,299,18,21
/u/utility_room/00000981.jpg,321,85,54,70
/u/utility_room/00001009.jpg,95,365,38,52
/u/utility_room/00001070.jpg,264,115,85,89
/u/utility_room/00001086.jpg,219,132,90,105
/u/utility_room/00001210.jpg,42,56,16,23
/u/utility_room/00001213.jpg,0,0,18,55
/u/utility_room/00001301.jpg,240,160,12,15
/u/utility_room/00001307.jpg,0,174,20,32
/u/utility_room/00001330.jpg,0,0,45,34
/u/utility_room/00001338.jpg,135,402,283,355
/u/utility_room/00001342.jpg,218,179,8,10
/u/utility_room/00001361.jpg,227,139,90,69
/u/utility_room/00001366.jpg,135,267,115,150
/u/utility_room/00001374.jpg,11,222,48,65
/u/utility_room/00001407.jpg,230,83,84,90
/u/utility_room/00001456.jpg,329,112,57,45
/u/utility_room/00001475.jpg,622,338,18,21
/u/utility_room/00001585.jpg,33,304,11,13
/u/utility_room/00001606.jpg,596,97,44,51
/u/utility_room/00001609.jpg,217,49,48,52
/u/utility_room/00001624.jpg,268,25,43,58
/u/utility_room/00001652.jpg,233,34,66,95
/u/utility_room/00001684.jpg,69,121,72,96
/u/utility_room/00001695.jpg,193,222,46,39
/u/utility_room/00001714.jpg,0,138,16,42
/u/utility_room/00001731.jpg,437,142,4,5
/u/utility_room/00001749.jpg,123,146,66,97
/u/utility_room/00001784.jpg,95,23,7,8
/u/utility_room/00001794.jpg,174,250,16,19
/u/utility_room/00001808.jpg,20,47,22,30
/u/utility_room/00001824.jpg,450,158,20,25
/u/utility_room/00001864.jpg,201,0,123,118
