image,x,y,w,h
/r/racecourse/00000104.jpg,363,111,61,73
/r/racecourse/00000105.jpg,150,23,25,31
/r/racecourse/00000106.jpg,338,100,68,102
/r/racecourse/00000107.jpg,273,63,10,12
/r/racecourse/00000108.jpg,127,183,26,29
/r/racecourse/00000109.jpg,163,116,96,121
/r/racecourse/00000110.jpg,252,174,154,178
/r/racecourse/00000112.jpg,397,96,43,67
/r/racecourse/00000113.jpg,522,203,20,23
/r/racecourse/00000114.jpg,260,86,126,204
/r/racecourse/00000115.jpg,193,86,40,47
/r/racecourse/00000116.jpg,359,2,32,43
/r/racecourse/00000117.jpg,105,271,10,13
/r/racecourse/00000119.jpg,170,208,103,161
/r/racecourse/00000120.jpg,205,47,34,39
/r/racecourse/00000121.jpg,322,42,26,31
/r/racecourse/00000123.jpg,291,33,19,29
/r/racecourse/00000124.jpg,464,127,37,44
/r/racecourse/00000125.jpg,277,168,76,90
/r/racecourse/00000126.jpg,4,162,86,79
/r/racecourse/00000127.jpg,583,188,48,54
/r/racecourse/00000128.jpg,607,116,42,52
/r/racecourse/00000130.jpg,198,88,27,30
/r/racecourse/00000132.jpg,323,103,40,44
/r/racecourse/00000135.jpg,356,187,95,148
/r/racecourse/00000136.jpg,184,78,41,49
/r/racecourse/00000137.jpg,184,113,35,41
/r/racecourse/00000138.jpg,491,107,34,44
/r/racecourse/00000139.jpg,573,86,33,38
/r/racecourse/00000140.jpg,404,80,53,63
/r/racecourse/00000141.jpg,327,193,22,25
/r/racecourse/00000143.jpg,254,48,28,37
/r/racecourse/00000144.jpg,318,59,25,29
/r/racecourse/00000145.jpg,142,231,21,23
/r/racecourse/00000148.jpg,390,127,20,21
/r/racecourse/00000149.jpg,297,92,27,30
/r/racecourse/00000150.jpg,290,299,5,8
/r/racecourse/00000151.jpg,88,153,42,53
/r/racecourse/00000153.jpg,225,101,28,29
/r/racecourse/00000154.jpg,397,48,27,31
/r/racecourse/00000156.jpg,246,170,128,198
/r/racecourse/00000157.jpg,69,212,52,73
/r/racecourse/00000158.jpg,337,77,19,21
/r/racecourse/00000159.jpg,353,51,33,37
/r/racecourse/00000162.jpg,322,83,22,26
/r/racecourse/00000163.jpg,332,44,22,33
/r/racecourse/00000164.jpg,457,276,6,8
/r/racecourse/00000165.jpg,609,196,22,29
/r/racecourse/00000166.jpg,513,188,24,28
/r/racecourse/00000167.jpg,230,54,47,60
/r/racecourse/00000168.jpg,660,239,60,89
/r/racecourse/00000169.jpg,574,148,25,27
/r/racecourse/00000170.jpg,90,122,146,103
/r/racecourse/00000172.jpg,172,140,20,29
/r/racecourse/00000173.jpg,456,123,19,19
/r/racecourse/00000174.jpg,194,270,12,16
/r/racecourse/00000175.jpg,198,153,34,40
/r/racecourse/00000176.jpg,514,203,15,18
/r/racecourse/00000177.jpg,300,0,34,32
/r/racecourse/00000178.jpg,472,98,32,43
/r/racecourse/00000179.jpg,261,110,23,25
/r/racecourse/00000181.jpg,713,198,22,27
/r/racecourse/00000182.jpg,301,177,22,25
/r/racecourse/00000183.jpg,230,265,66,89
/r/racecourse/00000185.jpg,378,165,30,36
/r/racecourse/00000186.jpg,436,230,17,22
/r/racecourse/00000188.jpg,210,139,26,29
/r/racecourse/00000190.jpg,510,223,15,19
/r/racecourse/00000191.jpg,419,180,19,22
/r/racecourse/00000192.jpg,335,129,130,171
/r/racecourse/00000194.jpg,261,138,47,58
/r/racecourse/00000195.jpg,24,215,10,12
/r/racecourse/00000196.jpg,183,60,24,28
/r/racecourse/00000197.jpg,751,234,16,27
/r/racecourse/00000198.jpg,16,135,64,49
/r/racecourse/00000199.jpg,579,176,24,27
/r/racecourse/00000200.jpg,161,171,88,121
/r/racecourse/00000201.jpg,319,68,41,53
/r/racecourse/00000202.jpg,323,117,15,21
/r/racecourse/00000203.jpg,402,50,52,67
/r/racecourse/00000206.jpg,406,108,23,27
/r/racecourse/00000207.jpg,396,43,28,33
/r/racecourse/00000209.jpg,298,270,278,240
/r/racecourse/00000210.jpg,322,137,30,38
/r/racecourse/00000212.jpg,763,334,9,13
/r/racecourse/00000213.jpg,487,113,33,58
/r/racecourse/00000215.jpg,280,204,83,119
/r/racecourse/00000216.jpg,352,188,107,132
/r/racecourse/00000217.jpg,264,97,38,44
/r/racecourse/00000218.jpg,171,250,69,110
/r/racecourse/00000219.jpg,525,414,9,13
/r/racecourse/00000220.jpg,359,63,51,59
/r/racecourse/00000221.jpg,566,62,32,42
/r/racecourse/00000222.jpg,225,125,154,208
/r/racecourse/00000223.jpg,439,137,13,15
/r/racecourse/00000225.jpg,224,167,31,38
/r/racecourse/00000226.jpg,402,135,31,39
/r/racecourse/00000227.jpg,131,171,53,74
/r/racecourse/00000229.jpg,359,70,53,62
/r/racecourse/00000231.jpg,289,0,17,19
/r/racecourse/00000232.jpg,322,156,25,38
/r/racecourse/00000233.jpg,0,261,115,203
/r/racecourse/00000234.jpg,603,144,26,24
/r/racecourse/00000235.jpg,754,186,12,18
/r/racecourse/00000236.jpg,106,35,77,138
/r/racecourse/00000237.jpg,515,173,21,30
/r/racecourse/00000239.jpg,252,75,28,31
/r/racecourse/00000241.jpg,257,63,50,62
/r/racecourse/00000242.jpg,604,69,28,34
/r/racecourse/00000243.jpg,546,99,20,24
/r/racecourse/00000244.jpg,262,121,74,80
/r/racecourse/00000246.jpg,532,101,37,36
/r/racecourse/00000247.jpg,271,86,29,42
/r/racecourse/00000248.jpg,296,192,59,69
/r/racecourse/00000250.jpg,253,118,42,54
/r/racecourse/00000252.jpg,271,118,52,56
/r/racecourse/00000253.jpg,173,187,21,22
/r/racecourse/00000254.jpg,56,47,25,38
/r/racecourse/00000255.jpg,487,181,76,105
/r/racecourse/00000256.jpg,315,123,169,214
/r/racecourse/00000257.jpg,360,170,14,15
/r/racecourse/00000258.jpg,55,190,14,17
/r/racecourse/00000259.jpg,260,162,138,199
/r/racecourse/00000260.jpg,297,316,129,175
/r/racecourse/00000261.jpg,323,40,41,44
/r/racecourse/00000264.jpg,125,304,33,37
/r/racecourse/00000265.jpg,392,54,47,60
/r/racecourse/00000266.jpg,129,78,41,50
/r/racecourse/00000267.jpg,210,115,25,30
/r/racecourse/00000268.jpg,233,73,32,36
/r/racecourse/00000269.jpg,511,157,95,98
/r/racecourse/00000270.jpg,300,268,59,79
/r/racecourse/00000271.jpg,223,289,57,79
/r/racecourse/00000272.jpg,19,220,29,38
/r/racecourse/00000273.jpg,485,96,150,218
/r/racecourse/00000274.jpg,189,46,42,52
/r/racecourse/00000275.jpg,214,150,34,38
/r/racecourse/00000276.jpg,570,188,14,18
/r/racecourse/00000277.jpg,391,181,32,43
/r/racecourse/00000279.jpg,123,191,48,67
/r/racecourse/00000280.jpg,320,127,144,218
/r/racecourse/00000281.jpg,425,116,35,44
/r/racecourse/00000282.jpg,233,53,33,35
/r/racecourse/00000283.jpg,606,265,42,46
/r/racecourse/00000284.jpg,313,71,59,79
/r/racecourse/00000287.jpg,331,33,33,41
/r/racecourse/00000288.jpg,220,131,45,52
/r/racecourse/00000289.jpg,305,337,31,41
/r/racecourse/00000291.jpg,157,335,16,21
/r/racecourse/00000293.jpg,120,322,95,129
/r/racecourse/00000294.jpg,191,76,32,38
/r/racecourse/00000296.jpg,369,148,70,103
/r/racecourse/00000297.jpg,201,169,55,79
/r/racecourse/00000298.jpg,196,59,28,35
/r/racecourse/00000299.jpg,10,163,17,26
/r/racecourse/00000300.jpg,161,88,25,28
/r/racecourse/00000301.jpg,453,6,25,27
/r/racecourse/00000302.jpg,228,48,23,31
/r/racecourse/00000304.jpg,373,198,86,125
/r/racecourse/00000305.jpg,145,145,50,62
/r/racecourse/00000307.jpg,253,49,26,37
/r/racecourse/00000308.jpg,154,202,173,250
/r/racecourse/00000311.jpg,387,159,34,40
/r/racecourse/00000313.jpg,123,320,29,33
/r/racecourse/00000315.jpg,608,498,8,10
/r/racecourse/00000317.jpg,682,88,30,34
/r/racecourse/00000318.jpg,149,182,109,137
/r/racecourse/00000319.jpg,627,276,18,27
/r/racecourse/00000320.jpg,301,136,54,65
/r/racecourse/00000322.jpg,579,0,76,77
/r/racecourse/00000324.jpg,245,36,27,30
/r/racecourse/00000325.jpg,165,217,175,270
/r/racecourse/00000326.jpg,359,148,12,16
/r/racecourse/00000327.jpg,286,106,38,46
/r/racecourse/00000328.jpg,332,238,48,63
/r/racecourse/00000329.jpg,270,313,123,172
/r/racecourse/00000333.jpg,235,81,22,27
/r/racecourse/00000334.jpg,297,362,56,72
/r/racecourse/00000335.jpg,705,119,24,29
/r/racecourse/00000336.jpg,579,237,15,18
/r/racecourse/00000337.jpg,215,125,67,87
/r/racecourse/00000338.jpg,133,256,32,36
/r/racecourse/00000339.jpg,293,70,50,68
/r/racecourse/00000340.jpg,16,102,17,20
/r/racecourse/00000342.jpg,707,224,14,17
/r/racecourse/00000343.jpg,95,325,15,19
/r/racecourse/00000345.jpg,278,152,22,25
/r/racecourse/00000346.jpg,661,137,41,54
/r/racecourse/00000347.jpg,387,235,19,19
/r/racecourse/00000348.jpg,551,232,14,24
/r/racecourse/00000350.jpg,594,209,26,40
/r/racecourse/00000351.jpg,212,80,21,30
/r/racecourse/00000352.jpg,243,55,28,28
/r/racecourse/00000353.jpg,476,125,30,35
/r/racecourse/00000354.jpg,393,0,56,51
/r/racecourse/00000355.jpg,52,120,219,162
/r/racecourse/00000356.jpg,289,87,60,76
/r/racecourse/00000357.jpg,354,199,74,104
/r/racecourse/00000358.jpg,251,27,29,39
/r/racecourse/00000359.jpg,279,365,10,12
/r/racecourse/00000360.jpg,200,312,7,9
/r/racecourse/00000361.jpg,514,187,18,23
/r/racecourse/00000363.jpg,708,90,31,38
/r/racecourse/00000364.jpg,279,267,26,41
/r/racecourse/00000365.jpg,235,295,28,35
/r/racecourse/00000366.jpg,299,64,25,30
/r/racecourse/00000367.jpg,286,150,53,75
/r/racecourse/00000369.jpg,239,121,25,31
/r/racecourse/00000370.jpg,76,227,22,23
/r/racecourse/00000371.jpg,351,71,25,40
/r/racecourse/00000373.jpg,457,240,21,24
/r/racecourse/00000374.jpg,472,69,36,51
/r/racecourse/00000375.jpg,152,143,185,224
/r/racecourse/00000376.jpg,397,87,24,28
/r/racecourse/00000377.jpg,571,196,24,31
/r/racecourse/00000379.jpg,446,0,45,47
/r/racecourse/00000380.jpg,334,144,115,177
/r/racecourse/00000381.jpg,213,233,142,209
/r/racecourse/00000382.jpg,310,192,130,179
/r/racecourse/00000383.jpg,511,105,19,30
/r/racecourse/00000385.jpg,65,241,13,17
/r/racecourse/00000387.jpg,263,172,97,118
/r/racecourse/00000389.jpg,535,158,48,60
/r/racecourse/00000390.jpg,430,89,96,102
/r/racecourse/00000393.jpg,200,188,22,23
/r/racecourse/00000395.jpg,426,102,26,26
/r/racecourse/00000396.jpg,280,141,17,19
/r/racecourse/00000397.jpg,269,206,84,114
/r/racecourse/00000398.jpg,350,261,90,106
/r/racecourse/00000399.jpg,230,264,112,128
/r/racecourse/00000400.jpg,369,226,86,92
/r/racecourse/00000401.jpg,249,27,40,47
/r/racecourse/00000402.jpg,378,95,24,30
/r/racecourse/00000403.jpg,339,93,27,37
/r/racecourse/00000405.jpg,518,370,75,110
/r/racecourse/00000407.jpg,483,317,116,132
/r/racecourse/00000408.jpg,452,153,36,32
/r/racecourse/00000409.jpg,489,108,30,34
/r/racecourse/00000410.jpg,372,68,52,58
/r/racecourse/00000412.jpg,349,182,18,24
/r/racecourse/00000413.jpg,328,113,20,27
/r/racecourse/00000414.jpg,141,444,5,7
/r/racecourse/00000416.jpg,192,83,28,26
/r/racecourse/00000417.jpg,165,96,34,54
/r/racecourse/00000419.jpg,389,64,27,31
/r/racecourse/00000420.jpg,304,110,13,15
/r/racecourse/00000422.jpg,581,87,28,30
/r/racecourse/00000423.jpg,341,81,28,28
/r/racecourse/00000424.jpg,274,182,108,159
/r/racecourse/00000425.jpg,423,341,32,38
/r/racecourse/00000426.jpg,609,401,27,40
/r/racecourse/00000428.jpg,549,44,55,69
/r/racecourse/00000429.jpg,103,191,12,13
/r/racecourse/00000430.jpg,433,177,124,137
/r/racecourse/00000431.jpg,356,40,25,32
/r/racecourse/00000432.jpg,270,37,27,32
/r/racecourse/00000433.jpg,282,258,28,33
/r/racecourse/00000434.jpg,103,215,59,89
/r/racecourse/00000435.jpg,481,260,16,16
/r/racecourse/00000437.jpg,429,362,82,193
/r/racecourse/00000438.jpg,281,392,9,14
/r/racecourse/00000439.jpg,392,149,32,39
/r/racecourse/00000441.jpg,351,271,12,13
/r/racecourse/00000442.jpg,308,50,41,50
/r/racecourse/00000443.jpg,487,204,20,25
/r/racecourse/00000444.jpg,188,215,52,76
/r/racecourse/00000445.jpg,348,46,42,43
/r/racecourse/00000446.jpg,200,85,89,118
/r/racecourse/00000447.jpg,494,147,124,158
/r/racecourse/00000448.jpg,512,104,58,80
/r/racecourse/00000449.jpg,227,87,76,93
/r/racecourse/00000454.jpg,43,122,57,75
/r/racecourse/00000455.jpg,213,92,58,73
/r/racecourse/00000456.jpg,356,115,72,88
/r/racecourse/00000457.jpg,523,397,17,27
/r/racecourse/00000458.jpg,164,194,21,19
/r/racecourse/00000459.jpg,302,275,36,47
/r/racecourse/00000460.jpg,320,95,16,27
/r/racecourse/00000462.jpg,233,95,24,27
/r/racecourse/00000463.jpg,317,46,29,37
/r/racecourse/00000464.jpg,215,76,46,53
/r/racecourse/00000465.jpg,435,165,13,17
/r/racecourse/00000466.jpg,151,242,44,29
/r/racecourse/00000467.jpg,266,151,137,151
/r/racecourse/00000468.jpg,245,73,33,38
/r/racecourse/00000469.jpg,286,141,132,150
/r/racecourse/00000470.jpg,595,203,14,21
/r/racecourse/00000471.jpg,206,77,48,57
/r/racecourse/00000473.jpg,164,89,7,9
/r/racecourse/00000474.jpg,264,29,36,44
/r/racecourse/00000475.jpg,347,67,24,31
/r/racecourse/00000476.jpg,515,152,23,30
/r/racecourse/00000477.jpg,416,146,17,22
/r/racecourse/00000478.jpg,395,128,25,25
/r/racecourse/00000479.jpg,235,212,107,132
/r/racecourse/00000480.jpg,283,83,34,35
/r/racecourse/00000481.jpg,234,130,41,48
/r/racecourse/00000483.jpg,236,82,31,32
/r/racecourse/00000484.jpg,507,121,44,50
/r/racecourse/00000485.jpg,345,93,34,39
/r/racecourse/00000487.jpg,271,91,33,37
/r/racecourse/00000488.jpg,247,189,116,141
/r/racecourse/00000489.jpg,356,273,57,73
/r/racecourse/00000490.jpg,328,74,26,30
/r/racecourse/00000492.jpg,182,88,34,42
/r/racecourse/00000493.jpg,532,196,11,13
/r/racecourse/00000494.jpg,438,96,28,33
/r/racecourse/00000495.jpg,322,101,140,228
/r/racecourse/00000496.jpg,506,115,25,31
/r/racecourse/00000497.jpg,330,68,28,36
/r/racecourse/00000498.jpg,204,201,110,173
/r/racecourse/00000499.jpg,418,78,33,33
/r/racecourse/00000500.jpg,274,226,134,193
/r/racecourse/00000501.jpg,440,134,69,87
/r/racecourse/00000502.jpg,263,75,31,44
/r/racecourse/00000503.jpg,350,92,34,44
/r/racecourse/00000504.jpg,462,139,24,29
/r/racecourse/00000505.jpg,248,400,154,224
/r/racecourse/00000506.jpg,353,175,74,102
/r/racecourse/00000507.jpg,320,66,53,60
/r/racecourse/00000508.jpg,302,95,24,28
/r/racecourse/00000509.jpg,157,249,10,14
/r/racecourse/00000510.jpg,467,279,34,58
/r/racecourse/00000511.jpg,745,31,15,17
/r/racecourse/00000512.jpg,291,49,23,32
/r/racecourse/00000515.jpg,219,158,67,86
/r/racecourse/00000516.jpg,271,101,37,46
/r/racecourse/00000517.jpg,394,150,30,37
/r/racecourse/00000518.jpg,456,101,43,52
/r/racecourse/00000520.jpg,269,108,34,44
/r/racecourse/00000521.jpg,340,58,33,44
/r/racecourse/00000522.jpg,195,61,28,33
/r/racecourse/00000524.jpg,244,77,25,29
/r/racecourse/00000525.jpg,633,254,12,15
/r/racecourse/00000526.jpg,540,183,75,91
/r/racecourse/00000527.jpg,298,88,125,159
/r/racecourse/00000528.jpg,189,177,36,47
/r/racecourse/00000531.jpg,376,247,166,206
/r/racecourse/00000532.jpg,330,89,32,40
/r/racecourse/00000533.jpg,352,150,140,175
/r/racecourse/00000534.jpg,390,82,12,21
/r/racecourse/00000535.jpg,731,96,35,49
/r/racecourse/00000538.jpg,14,141,42,55
/r/racecourse/00000539.jpg,308,116,20,23
/r/racecourse/00000540.jpg,491,134,65,93
/r/racecourse/00000541.jpg,444,67,37,41
/r/racecourse/00000544.jpg,715,279,15,18
/r/racecourse/00000545.jpg,451,267,89,116
/r/racecourse/00000547.jpg,401,195,16,15
/r/racecourse/00000548.jpg,464,214,13,15
/r/racecourse/00000549.jpg,261,72,18,27
/r/racecourse/00000550.jpg,557,223,15,19
/r/racecourse/00000552.jpg,429,123,16,23
/r/racecourse/00000553.jpg,190,279,19,25
/r/racecourse/00000554.jpg,148,65,30,35
/r/racecourse/00000556.jpg,138,121,30,36
/r/racecourse/00000557.jpg,274,322,111,153
/r/racecourse/00000558.jpg,336,103,15,22
/r/racecourse/00000559.jpg,352,200,118,160
/r/racecourse/00000560.jpg,332,83,28,28
/r/racecourse/00000562.jpg,232,183,27,34
/r/racecourse/00000566.jpg,333,122,120,193
/r/racecourse/00000567.jpg,366,90,18,28
/r/racecourse/00000568.jpg,285,175,127,136
/r/racecourse/00000569.jpg,160,257,43,51
/r/racecourse/00000570.jpg,386,152,21,25
/r/racecourse/00000571.jpg,426,247,46,60
/r/racecourse/00000572.jpg,344,48,21,28
/r/racecourse/00000573.jpg,558,175,36,34
/r/racecourse/00000574.jpg,559,115,27,30
/r/racecourse/00000575.jpg,255,160,36,41
/r/racecourse/00000576.jpg,386,17,44,55
/r/racecourse/00000577.jpg,439,215,44,71
/r/racecourse/00000578.jpg,877,111,43,55
/r/racecourse/00000579.jpg,264,126,187,221
/r/racecourse/00000580.jpg,115,156,27,34
/r/racecourse/00000581.jpg,256,256,5,6
/r/racecourse/00000582.jpg,477,131,29,34
/r/racecourse/00000583.jpg,503,250,86,64
/r/racecourse/00000584.jpg,419,136,75,100
/r/racecourse/00000585.jpg,229,186,38,52
/r/racecourse/00000586.jpg,442,142,20,22
/r/racecourse/00000587.jpg,473,132,26,27
/r/racecourse/00000588.jpg,298,102,37,46
/r/racecourse/00000589.jpg,274,120,212,251
/r/racecourse/00000590.jpg,110,237,13,16
/r/racecourse/00000591.jpg,295,182,66,93
/r/racecourse/00000592.jpg,538,126,22,28
/r/racecourse/00000593.jpg,538,117,33,46
/r/racecourse/00000594.jpg,160,84,192,251
/r/racecourse/00000595.jpg,109,304,11,12
/r/racecourse/00000596.jpg,663,319,9,11
/r/racecourse/00000597.jpg,328,55,24,29
/r/racecourse/00000600.jpg,376,211,19,23
/r/racecourse/00000601.jpg,288,171,151,199
/r/racecourse/00000602.jpg,215,293,197,295
/r/racecourse/00000603.jpg,473,55,33,36
/r/racecourse/00000604.jpg,535,191,13,15
/r/racecourse/00000605.jpg,362,164,21,22
/r/racecourse/00000606.jpg,85,110,50,64
/r/racecourse/00000607.jpg,653,64,28,62
/r/racecourse/00000608.jpg,248,241,164,244
/r/racecourse/00000609.jpg,435,72,31,31
/r/racecourse/00000610.jpg,653,144,24,26
/r/racecourse/00000611.jpg,75,122,18,22
/r/racecourse/00000612.jpg,629,189,93,105
/r/racecourse/00000615.jpg,309,253,58,77
/r/racecourse/00000616.jpg,482,76,31,37
/r/racecourse/00000618.jpg,361,39,21,30
/r/racecourse/00000620.jpg,583,297,6,7
/r/racecourse/00000621.jpg,381,113,29,28
/r/racecourse/00000622.jpg,487,7,75,98
/r/racecourse/00000623.jpg,285,58,44,54
/r/racecourse/00000624.jpg,259,188,30,35
/r/racecourse/00000625.jpg,423,50,25,30
/r/racecourse/00000626.jpg,65,223,14,14
/r/racecourse/00000628.jpg,287,228,66,91
/r/racecourse/00000629.jpg,198,148,141,203
/r/racecourse/00000630.jpg,284,47,23,30
/r/racecourse/00000631.jpg,158,82,37,43
/r/racecourse/00000632.jpg,308,191,68,121
/r/racecourse/00000633.jpg,341,133,22,23
/r/racecourse/00000634.jpg,323,124,128,200
/r/racecourse/00000637.jpg,199,78,18,27
/r/racecourse/00000639.jpg,554,170,18,22
/r/racecourse/00000640.jpg,333,220,6,8
/r/racecourse/00000641.jpg,358,88,23,29
/r/racecourse/00000642.jpg,565,191,49,77
/r/racecourse/00000644.jpg,25,204,27,32
/r/racecourse/00000645.jpg,183,108,44,55
/r/racecourse/00000646.jpg,541,377,6,11
/r/racecourse/00000647.jpg,294,102,35,43
/r/racecourse/00000648.jpg,196,86,53,59
/r/racecourse/00000650.jpg,542,199,22,24
/r/racecourse/00000651.jpg,493,160,18,23
/r/racecourse/00000652.jpg,262,65,31,48
/r/racecourse/00000654.jpg,250,77,40,46
/r/racecourse/00000655.jpg,307,133,30,38
/r/racecourse/00000656.jpg,481,61,34,37
/r/racecourse/00000657.jpg,278,82,29,31
/r/racecourse/00000658.jpg,217,94,42,47
/r/racecourse/00000659.jpg,211,69,139,205
/r/racecourse/00000660.jpg,450,125,21,30
/r/racecourse/00000661.jpg,313,139,235,169
/r/racecourse/00000663.jpg,261,257,20,21
/r/racecourse/00000664.jpg,392,209,166,173
/r/racecourse/00000665.jpg,237,90,30,36
/r/racecourse/00000666.jpg,33,86,14,20
/r/racecourse/00000667.jpg,246,29,36,36
/r/racecourse/00000668.jpg,222,95,37,46
/r/racecourse/00000669.jpg,49,180,18,19
/r/racecourse/00000670.jpg,120,126,24,27
/r/racecourse/00000671.jpg,477,106,34,50
/r/racecourse/00000672.jpg,387,98,23,26
/r/racecourse/00000673.jpg,305,72,24,28
/r/racecourse/00000674.jpg,187,237,157,204
/r/racecourse/00000676.jpg,269,87,28,31
/r/racecourse/00000677.jpg,250,118,39,48
/r/racecourse/00000678.jpg,526,241,10,13
/r/racecourse/00000679.jpg,502,278,52,61
/r/racecourse/00000680.jpg,474,295,185,216
/r/racecourse/00000681.jpg,57,131,81,103
/r/racecourse/00000682.jpg,600,73,32,34
/r/racecourse/00000683.jpg,633,317,17,26
/r/racecourse/00000685.jpg,470,59,29,34
/r/racecourse/00000687.jpg,452,38,27,29
/r/racecourse/00000688.jpg,233,72,45,52
/r/racecourse/00000689.jpg,215,161,22,25
/r/racecourse/00000690.jpg,520,223,16,25
/r/racecourse/00000691.jpg,125,3,26,32
/r/racecourse/00000692.jpg,265,131,16,19
/r/racecourse/00000693.jpg,322,71,27,33
/r/racecourse/00000694.jpg,250,47,27,32
/r/racecourse/00000695.jpg,570,168,68,122
/r/racecourse/00000696.jpg,321,122,40,38
/r/racecourse/00000697.jpg,337,259,13,14
/r/racecourse/00000698.jpg,516,8,73,87
/r/racecourse/00000699.jpg,281,37,33,45
/r/racecourse/00000700.jpg,420,400,76,94
/r/racecourse/00000701.jpg,180,387,141,217
/r/racecourse/00000702.jpg,268,255,81,109
/r/racecourse/00000703.jpg,353,268,5,7
/r/racecourse/00000704.jpg,460,98,27,29
/r/racecourse/00000705.jpg,54,425,203,172
/r/racecourse/00000706.jpg,238,39,32,33
/r/racecourse/00000708.jpg,186,53,34,40
/r/racecourse/00000710.jpg,293,54,39,46
/r/racecourse/00000711.jpg,460,40,31,48
/r/racecourse/00000712.jpg,161,100,17,19
/r/racecourse/00000713.jpg,383,103,33,37
/r/racecourse/00000714.jpg,358,180,154,133
/r/racecourse/00000715.jpg,73,39,29,33
/r/racecourse/00000716.jpg,424,97,32,38
/r/racecourse/00000717.jpg,405,281,17,20
/r/racecourse/00000718.jpg,466,165,60,95
/r/racecourse/00000719.jpg,344,131,131,192
/r/racecourse/00000720.jpg,198,84,55,62
/r/racecourse/00000721.jpg,304,90,27,29
